,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.838150289017341,0.8381502890173411,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8439306358381503,0.8439306358381503,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8265895953757225,0.8265895953757225,0.15175199508666992,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8786127167630058,0.8786127167630058,0.15175199508666992,0,0.011286927433076726,0.06897630303315021,0.07545632889069522,0.024183529049298557,0.07625868835768568,0.03217567239377897,0.10647943569935218,0.24598948867864798,0.044931321721417686,0.12908398778929,0.013836747760002401,0.009569056738413415,0.06541760096844326,0.0963549114867477
4,australian,001 knn,004 l1,0.8554913294797688,0.8554913294797687,0.008263587951660156,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8670520231213873,0.8670520231213873,0.044775962829589844,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8670520231213873,0.8670520231213873,0.044775962829589844,0,0.8889883616830797,0.0,0.04714415231187674,0.9444941808415398,0.5095194922937443,0.39122649955237243,0.14868540344514958,0.9892569382273948,0.8818263205013429,0.162041181736795,0.7743957027752909,1.0,0.2556663644605621,0.3535811423390752
7,australian,001 knn,006 forward selection,0.884393063583815,0.884393063583815,3.386190414428711,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8670520231213873,0.8670520231213873,3.4214963912963867,0,True,True,False,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8670520231213873,0.8670520231213873,6.993713617324829,0,True,True,False,False,True,True,False,True,True,False,False,True,False,True
10,australian,001 knn,009 bayesian selection,0.9075144508670521,0.9075144508670521,34.479825019836426,115,False,False,False,False,False,False,True,True,False,False,False,True,True,True
11,australian,001 knn,013 bayesian weighting,0.8959537572254336,0.8959537572254335,88.57079148292542,152,0.03405964315553354,0.5418004046701984,0.8320020438257509,0.42721489380357874,0.6964499116777878,0.6009750234076011,0.3361567553773125,0.29207403138280214,0.9856986152205194,0.28231111167099443,0.9920136979242181,0.7267527125464794,0.6284681134999895,0.5992099834558018
