,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.7976190476190477,0.7976190476190477,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8452380952380952,0.8452380952380952,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7857142857142857,0.7857142857142857,0.1637251377105713,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8095238095238095,0.8095238095238095,0.1637251377105713,0,0.21372168699359723,0.17047786595904055,0.024606991033675293,0.003070475293122879,0.1396085382874866,0.2680070179551273,0.18050742447795012
4,ecoli,001 knn,004 l1,0.8095238095238095,0.8095238095238095,0.013608455657958984,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.6190476190476191,0.6190476190476191,0.043935537338256836,0,True,True,True,True,True,False,False
6,ecoli,001 knn,012 relieff weighting,0.7023809523809523,0.7023809523809523,0.043935537338256836,0,0.018416206261510082,0.06998158379373853,1.0,0.9900826446280991,0.05893186003683237,0.014732965009208066,0.0
7,ecoli,001 knn,006 forward selection,0.7261904761904762,0.7261904761904762,4.999057292938232,0,True,True,False,False,True,True,True
8,ecoli,001 knn,007 backward selection,0.7261904761904762,0.7261904761904762,1.5672545433044434,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.7261904761904762,0.7261904761904762,3.3672099113464355,0,True,True,False,True,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.7738095238095238,0.7738095238095238,29.9697527885437,78,True,False,True,False,False,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8571428571428571,0.8571428571428571,76.92066144943237,271,0.5532577742172657,0.08233971400059151,0.8538146251031072,0.41967515205231676,0.19400071141274428,0.983245255041716,0.14754442776618054
