,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,898135.3823281387,0.7574713443541172,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,548602.9728275423,0.8518575883979734,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,1006148.6621382311,0.728303898042918,0.02215719223022461,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,737032.9591133712,0.8009747569713661,0.02215719223022461,0,0.4274383756878032,0.5655940748488604,0.2703278917412955,0.036827561046335555,0.0762465180505875,0.05355167698280952,0.2728929675143989,0.6216506953454434,0.6318627353055151,0.07197142531747794,0.18080439806351126
4,bike,001 knn,003 feature importance selection,789372.1596463267,0.7868413020461928,0.26694488525390625,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,975166.2750624031,0.7366702499694204,0.26694488525390625,0,0.07754770003235573,0.295766113888102,0.027580663373245523,0.0031215778255386994,0.015854228588594966,0.003406359005652123,0.01674835773380978,0.15459873664371385,0.3182889713065655,0.059866410917616956,0.027220880684804886
6,bike,001 knn,004 l1,975166.2750624031,0.7366702499694204,0.009683847427368164,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1961404.9813845041,0.47035054773232043,0.049594879150390625,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1344915.7505270527,0.6368246754884803,0.049594879150390625,0,0.47785888077858885,0.09537712895377126,0.3076548025353486,0.0,0.9956204379562044,0.03211678832116793,0.13138686131386856,0.9892735251097026,1.0,0.9980497318381277,0.9990248659190639
9,bike,001 knn,006 forward selection,1829195.830601093,0.5060517440491465,12.76021933555603,0,True,True,False,True,False,False,False,True,True,True,False
10,bike,001 knn,007 backward selection,1349538.3967693786,0.6355763957739324,4.412296295166016,0,True,True,False,True,False,True,True,True,True,True,False
11,bike,001 knn,008 stepwise selection,1349538.3967693786,0.6355763957739324,7.631664514541626,0,True,True,False,True,False,False,False,True,True,True,False
12,bike,001 knn,009 bayesian selection,947937.281952034,0.7440230513661659,31.602506637573242,98,True,True,False,False,False,False,False,True,False,True,False
13,bike,001 knn,013 bayesian weighting,647230.1218166025,0.8252247329007343,82.42246532440186,459,0.1971554158969744,0.2509120927851155,0.10162528920145472,0.5149517486875065,0.9312114682440789,0.9988488208430847,0.9899832828671787,0.08689934683156822,0.017470199372643234,0.9300625768186472,0.7213658937463204
