,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8333333333333334,0.8333333333333334,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7976190476190477,0.7976190476190477,0.1530742645263672,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8452380952380952,0.8452380952380952,0.1530742645263672,0,0.24985015401690588,0.15759706740225365,0.02446531466387785,0.0030599594087003445,0.1315249827592704,0.24744652823361388,0.18605599351537794
4,ecoli,001 knn,004 l1,0.8452380952380952,0.8452380952380952,0.005666017532348633,0,True,True,True,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7380952380952381,0.7380952380952381,0.03199934959411621,0,False,True,True,True,False,True,True
6,ecoli,001 knn,012 relieff weighting,0.8452380952380952,0.8452380952380952,0.03199934959411621,0,0.0,0.06451612903225812,1.0,0.9685658153241651,0.05591397849462365,0.0903225806451613,0.09892473118279566
7,ecoli,001 knn,006 forward selection,0.8571428571428571,0.8571428571428571,4.194180727005005,0,True,True,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.8571428571428571,0.8571428571428571,1.5620145797729492,0,True,True,True,True,True,True,False
9,ecoli,001 knn,008 stepwise selection,0.7261904761904762,0.7261904761904762,2.5322978496551514,0,True,True,False,True,False,True,True
10,ecoli,001 knn,009 bayesian selection,0.8571428571428571,0.8571428571428571,29.72543215751648,7,True,True,True,False,True,True,False
11,ecoli,001 knn,013 bayesian weighting,0.9047619047619048,0.9047619047619048,75.94150972366333,271,0.13164667650069536,0.3144492974545159,0.0010027157037390474,0.09090320053798047,0.7632412041982541,0.253639851071837,0.07493153905359007
