,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.875,0.875,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9431818181818182,0.9431818181818182,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.7386363636363636,0.7386363636363636,0.16647648811340332,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.875,0.875,0.16647648811340332,0,0.01838099616531903,0.0,0.08643944584799,0.04717447213715075,0.12401656327157407,0.04716117102168572,0.09584912060758789,0.0464413560544457,0.016322218365822535,0.016630502485626437,0.013601008150222044,0.02154726992613766,0.00964162975923885,0.04332153701562721,0.017563900901640967,0.01934958054244749,0.009406088880127575,0.018010250070768095,0.015150388470307672,0.013349086459000561,0.009498429628151167,0.014735935544961172,0.01168934926563724,0.03486202923996421,0.010173019039672151,0.0079206844707949,0.09721232884399679,0.03951506777432971,0.024229315954379688,0.0112528987085474,0.015943568274507037,0.016241802146882554,0.012111222092128,0.015257762883327699
4,ionosphere,001 knn,004 l1,0.8977272727272727,0.8977272727272727,0.01362466812133789,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.8636363636363636,0.8636363636363636,0.04758405685424805,0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,True,True,True,False
6,ionosphere,001 knn,012 relieff weighting,0.9090909090909091,0.9090909090909091,0.04758405685424805,0,0.9802306425041186,1.0,0.17317487266553477,0.03056027164685904,0.28183361629881154,0.1392190152801358,0.2376910016977929,0.10526315789473684,0.11884550084889645,0.0882852292020373,0.07809847198641762,0.12224108658743638,0.09507640067911716,0.06451612903225812,0.1765704584040747,0.11884550084889645,0.08149405772495755,0.02716468590831922,0.0373514431239389,0.04753820033955858,0.0882852292020373,0.04414261460101865,0.06451612903225812,0.05772495755517826,0.0,0.0373514431239389,0.09507640067911716,0.0747028862478778,0.00339558573853993,0.02376910016977929,0.06791171477079794,0.0882852292020373,0.05432937181663833,0.04753820033955858
7,ionosphere,001 knn,006 forward selection,0.8522727272727273,0.8522727272727273,12.234687089920044,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.9318181818181818,0.9318181818181818,19.428022146224976,0,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.8522727272727273,0.8522727272727273,12.266186714172363,0,False,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True
10,ionosphere,001 knn,009 bayesian selection,0.9318181818181818,0.9318181818181818,44.829132080078125,50,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False
11,ionosphere,001 knn,013 bayesian weighting,0.9431818181818182,0.9431818181818182,117.72417569160461,17,0.7697172268948005,0.5539646198608441,0.3488746278258656,0.5933200195468435,0.29051868181552315,0.9121879938428632,0.9969778172051349,0.890921258457643,0.881440764234291,0.8111837360103904,0.699492027274337,0.4707938401201758,0.22451067265963295,0.8109072271210122,0.777923906379097,0.01083457071449363,0.14378149496122777,0.48579432415445856,0.5226355878392576,0.14104468395804667,0.1443912170942674,0.204198853786474,0.31420034251348034,0.16765049310980928,0.8108718935989502,0.005801559298411578,0.584581129232658,0.020077281855103074,0.1431208499526504,0.3846419257186249,0.4376597905615755,0.2511465944267582,0.5696245642875022,0.1461015401282392
