,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5925925925925926,0.5925925925925926,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7037037037037037,0.7037037037037037,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5370370370370371,0.5370370370370371,0.15186762809753418,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6296296296296297,0.6296296296296297,0.15186762809753418,0,0.12816520878405172,0.1028331120830832,0.16783242135761545,0.18107715939627692,0.07940833983006572,0.0907748482943768,0.11124888766515932,0.09622192672192888,0.04243809586744201
4,glass,001 knn,004 l1,0.5925925925925926,0.5925925925925926,0.005991935729980469,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6296296296296297,0.6296296296296297,0.03810930252075195,0,False,False,True,True,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.5555555555555556,0.5555555555555556,0.03810930252075195,0,0.046875,0.0,0.21428571428571427,0.0625,0.0,0.78125,0.09375,0.35714285714285715,1.0
7,glass,001 knn,006 forward selection,0.5555555555555556,0.5555555555555556,4.348814964294434,0,False,False,True,True,False,False,False,False,True
8,glass,001 knn,007 backward selection,0.5370370370370371,0.5370370370370371,2.021303653717041,0,True,True,True,True,True,True,True,False,True
9,glass,001 knn,008 stepwise selection,0.6111111111111112,0.6111111111111112,3.2094037532806396,0,True,False,True,False,False,True,False,True,False
10,glass,001 knn,009 bayesian selection,0.7037037037037037,0.7037037037037037,30.85982871055603,29,True,False,True,False,False,False,False,True,False
11,glass,001 knn,013 bayesian weighting,0.7592592592592593,0.7592592592592593,78.87629103660583,392,0.25468081820908384,0.6489897082948629,0.20795278011804164,0.3181659857323311,0.48763992857267224,0.022029363921865056,0.2761888287722593,0.9966196525617372,0.0030076440386345993
