,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5370370370370371,0.5370370370370371,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7222222222222222,0.7222222222222222,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5370370370370371,0.5370370370370371,0.1565384864807129,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.48148148148148145,0.48148148148148145,0.1565384864807129,0,0.1377851489913435,0.09836679849013295,0.1654962580411549,0.1583945299557373,0.08035831894002878,0.0955742605400172,0.13427723294963567,0.08760672290126496,0.042140729190684796
4,glass,001 knn,004 l1,0.6111111111111112,0.6111111111111112,0.004245758056640625,0,False,True,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.48148148148148145,0.48148148148148145,0.03100895881652832,0,True,True,True,False,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.5555555555555556,0.5555555555555556,0.03100895881652832,0,0.0821917808219178,0.136986301369863,0.9863013698630136,0.0273972602739726,0.0,0.8767123287671232,0.0,1.0,0.6785714285714286
7,glass,001 knn,006 forward selection,0.5185185185185185,0.5185185185185185,4.322245359420776,0,False,True,False,True,False,False,True,False,False
8,glass,001 knn,007 backward selection,0.5555555555555556,0.5555555555555556,2.8944931030273438,0,True,True,True,False,True,True,False,True,True
9,glass,001 knn,008 stepwise selection,0.5740740740740741,0.5740740740740741,2.143618106842041,0,True,False,False,False,False,True,False,True,False
10,glass,001 knn,009 bayesian selection,0.6111111111111112,0.6111111111111112,30.811895847320557,99,False,True,True,False,True,True,False,True,False
11,glass,001 knn,013 bayesian weighting,0.6666666666666666,0.6666666666666666,78.83436512947083,198,0.9193956900800605,0.2237632987050422,0.8150914794425316,0.18281942115535643,0.631443441382269,0.1498197345729098,0.4259206287161106,0.1121923154632104,0.4276775083554732
