,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.8269230769230769,0.8269230769230769,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.8846153846153846,0.8846153846153846,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.8461538461538461,0.8461538461538461,0.16494464874267578,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.7307692307692307,0.7307692307692306,0.16494464874267578,0,0.010353454624152412,0.007510574533196873,0.011572260182003158,0.013341928502622434,0.010827246366203205,0.012459992510765506,0.009914829461008048,0.00963329945885717,0.03847774139187412,0.036239525769755934,0.07042762602415106,0.0585897771762392,0.02097366770028395,0.01609456123366103,0.015041234743692485,0.017824772865333953,0.016051007374958886,0.015620013864715628,0.011075793270718113,0.019940328298367744,0.005858564400362778,0.011115342941940774,0.01217351486306117,0.012555685890469315,0.01191886059437822,0.013861181174870205,0.013091827670817678,0.020106168534819124,0.010241813957786632,0.014078120924373178,0.013793684055642555,0.012517224354178114,0.011188976014171894,0.010338316513622355,0.014504205225805828,0.02464970759529401,0.01902461485106654,0.011133588552014264,0.02301359685606241,0.010652990566471936,0.008373904043137974,0.012403359274405853,0.016206940495876093,0.008925627578941183,0.024803242479352835,0.009412807884024777,0.02282409662049835,0.027626948320243122,0.04677498048580118,0.005352021097500487,0.025110909542393343,0.021810422931698024,0.004956991999608391,0.013333142879182178,0.010339505083324822,0.007805894811082901,0.00895600575918417,0.009144228965565644,0.011816487169767229,0.006234861688641298
4,sonar,001 knn,004 l1,0.7884615384615384,0.7884615384615384,0.004892826080322266,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.7115384615384616,0.7115384615384616,0.027688026428222656,0,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True
6,sonar,001 knn,012 relieff weighting,0.8076923076923077,0.8076923076923077,0.027688026428222656,0,0.016064257028112428,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.016064257028112428,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.016064257028112428,0.02409638554216864,0.02409638554216864,0.016064257028112428,0.048192771084337394,0.032128514056224855,0.02409638554216864,0.02409638554216864,0.032128514056224855,0.048192771084337394,0.02409638554216864,0.032128514056224855,0.016064257028112428,0.02409638554216864,0.14457831325301207,0.12048192771084343,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.016064257028112428,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.02409638554216864,0.016064257028112428,0.032128514056224855,0.032128514056224855,0.032128514056224855,0.06425702811244982,0.0,0.05622489959839361,0.048192771084337394,0.032128514056224855,0.032128514056224855,0.08032128514056225
7,sonar,001 knn,006 forward selection,0.6923076923076923,0.6923076923076923,28.30831527709961,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.8076923076923077,0.8076923076923077,14.294474124908447,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.8461538461538461,0.8461538461538461,21.412657260894775,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True
