,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5740740740740741,0.5740740740740741,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.6851851851851852,0.6851851851851852,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6111111111111112,0.6111111111111112,0.15341520309448242,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5555555555555556,0.5555555555555556,0.15341520309448242,0,0.15032719214625265,0.09397194363704232,0.1650208412339102,0.15676063753346256,0.0847350382196702,0.1008861924658609,0.14684983197840323,0.07285428344146418,0.028594039343933685
4,glass,001 knn,004 l1,0.6111111111111112,0.6111111111111112,0.0038881301879882812,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5740740740740741,0.5740740740740741,0.020900249481201172,0,True,False,True,False,True,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.5925925925925926,0.5925925925925926,0.020900249481201172,0,0.13432835820895528,0.0,0.0851063829787234,0.08955223880597019,0.16417910447761197,0.7462686567164178,0.05970149253731338,0.48936170212765956,1.0
7,glass,001 knn,006 forward selection,0.5555555555555556,0.5555555555555556,3.193855047225952,0,False,False,False,False,False,True,False,True,False
8,glass,001 knn,007 backward selection,0.5740740740740741,0.5740740740740741,2.022325038909912,0,True,True,True,True,True,True,True,True,False
9,glass,001 knn,008 stepwise selection,0.5370370370370371,0.5370370370370371,4.232171058654785,0,False,True,True,True,True,True,False,True,True
10,glass,001 knn,009 bayesian selection,0.6666666666666666,0.6666666666666666,30.387964248657227,158,False,True,False,True,False,False,False,True,False
11,glass,001 knn,013 bayesian weighting,0.7037037037037037,0.7037037037037037,78.03247141838074,282,0.622662928195378,0.654619946819486,0.13410767626171075,0.0020576448139874217,0.15722658377587437,0.7425327947866021,0.06059756286504086,0.9988189675549846,0.11294768115722947
