,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6666666666666666,0.6666666666666666,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.8148148148148148,0.8148148148148148,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6296296296296297,0.6296296296296297,0.15282487869262695,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6296296296296297,0.6296296296296297,0.15282487869262695,0,0.1410468660171074,0.11089568947488825,0.14381149628348971,0.18620257865502313,0.0886549519044136,0.07298978432320762,0.12795307322123675,0.09283607012688495,0.035609489993748696
4,glass,001 knn,004 l1,0.6296296296296297,0.6296296296296297,0.00577998161315918,0,False,True,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.7037037037037037,0.7037037037037037,0.03595256805419922,0,True,False,True,False,True,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.6111111111111112,0.6111111111111112,0.03595256805419922,0,0.25,0.02083333333333337,0.6842105263157895,0.0,0.125,0.8541666666666666,0.10416666666666663,0.5789473684210527,1.0
7,glass,001 knn,006 forward selection,0.5370370370370371,0.5370370370370371,4.247653245925903,0,False,True,True,False,False,False,False,False,False
8,glass,001 knn,007 backward selection,0.6111111111111112,0.6111111111111112,2.824542999267578,0,True,True,True,True,False,True,False,True,True
9,glass,001 knn,008 stepwise selection,0.5740740740740741,0.5740740740740741,2.1561436653137207,0,True,True,False,False,False,False,True,True,True
10,glass,001 knn,009 bayesian selection,0.7037037037037037,0.7037037037037037,30.805615186691284,99,True,True,False,True,True,True,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7777777777777778,0.7777777777777778,78.0872130393982,33,0.9906388250612491,0.2416684842798208,0.32806883697688466,0.20739861649506003,0.9075881226762152,0.40298638509863116,0.4966689907411552,0.44526399286529084,0.00048774810755719544
