,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,14252.081509433965,0.5206283883961553,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,3961.339676019879,0.866759547835387,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,14252.081509433965,0.5206283883961553,0.01606440544128418,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,13088.478490566038,0.5597664086251717,0.01606440544128418,0,0.299980991475971,0.8477566540022653,0.8637856629716145,0.6435746776751878,0.6382779663420919,0.5407862242147962
4,machine,001 knn,003 feature importance selection,15043.648867924527,0.49400386200108504,0.15341472625732422,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,10462.03641509434,0.648107313051631,0.15341472625732422,0,0.024943743885029904,0.14151812448095574,0.6297048418349238,0.08407204366688055,0.08895977141304538,0.03080147471916469
6,machine,001 knn,004 l1,10462.03641509434,0.648107313051631,0.006444215774536133,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,14592.22943396226,0.5091874449341847,0.030465364456176758,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,10226.129811320754,0.6560420788445489,0.030465364456176758,0,1.0,0.20533333333333334,0.18181818181818177,0.344,0.0,0.824
9,machine,001 knn,006 forward selection,11514.310754716978,0.6127138552117798,2.0715036392211914,0,False,False,True,False,True,False
10,machine,001 knn,007 backward selection,11514.310754716978,0.6127138552117798,2.323991537094116,0,False,False,True,False,True,False
11,machine,001 knn,008 stepwise selection,11514.310754716978,0.6127138552117798,2.7736217975616455,0,False,False,True,False,True,False
12,machine,001 knn,009 bayesian selection,9180.14358490566,0.6912240347392105,29.41209387779236,5,True,False,True,True,False,False
13,machine,001 knn,013 bayesian weighting,8042.60490566038,0.7294853756928503,74.10251712799072,397,0.3784194021238209,0.00039823461176821494,0.12214793961424553,0.9673543829643854,0.2905783170287228,0.3207684689095486
