,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9777777777777777,0.9777777777777777,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,1.0,1.0,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.8666666666666667,0.8666666666666667,0.14794182777404785,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9777777777777777,0.9777777777777777,0.14794182777404785,0,0.11442537294338774,0.031546395882168676,0.01881673572622537,0.02271948455931485,0.04629900860848021,0.0669018219675284,0.16592435329739494,0.027284941628216125,0.025103805361720365,0.16784872126981193,0.0567764463914798,0.11559657949844052,0.14075633286583109
4,wine,001 knn,004 l1,1.0,1.0,0.012770891189575195,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.8444444444444444,0.8444444444444444,0.03580451011657715,0,False,True,False,True,True,True,True,True,True,False,True,True,False
6,wine,001 knn,012 relieff weighting,0.9111111111111111,0.9111111111111111,0.03580451011657715,0,0.009975062344139696,0.01995012468827928,0.004987531172069848,0.09975062344139651,0.034912718204488824,0.034912718204488824,0.04987531172069826,0.11471321695760595,0.03990024937655856,0.009975062344139696,0.06483790523690769,0.04488778054862841,0.0
7,wine,001 knn,006 forward selection,0.9111111111111111,0.9111111111111111,7.645330429077148,0,True,False,False,False,False,True,True,False,False,True,False,False,False
8,wine,001 knn,007 backward selection,0.9111111111111111,0.9111111111111111,2.9616034030914307,0,True,True,False,True,True,True,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.8666666666666667,0.8666666666666667,3.0585248470306396,0,True,False,False,False,True,True,True,True,False,False,False,True,True
10,wine,001 knn,009 bayesian selection,0.9555555555555556,0.9555555555555556,32.67509436607361,37,True,False,True,True,True,True,False,False,True,True,True,True,True
11,wine,001 knn,013 bayesian weighting,1.0,1.0,84.97728538513184,49,0.8196670593317805,0.4178684815247552,0.29910291509705456,0.7130384966843616,0.49343282092658164,0.10363477978187562,0.1314937505193129,0.3791789506433294,0.5102194446757697,0.6768541999304226,0.0323680239674627,0.40738352377132303,0.23701270291463872
