,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.75,0.75,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.8846153846153846,0.8846153846153846,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.8076923076923077,0.8076923076923077,0.16162562370300293,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.8076923076923077,0.8076923076923077,0.16162562370300293,0,0.009405387222581958,0.008668904737413254,0.005453700482554931,0.01703607934657224,0.016980158128248372,0.012048879843324542,0.008413992572548974,0.008762476710977093,0.05379195395169325,0.030508620236733362,0.05003327006430617,0.0610896429173842,0.03374145912105625,0.01525346889637232,0.016812025196184566,0.020147863679707893,0.015170066374363597,0.008096890728195583,0.00793328946324481,0.01413513439605408,0.017226487292150445,0.009789634160945576,0.012238553236349247,0.010443386563582128,0.013170949289731145,0.012819980232551055,0.011033383916855601,0.02303585466127253,0.014356352235650335,0.006109321028094101,0.011873163949001123,0.011953294872274822,0.010655442735233531,0.012778073106869904,0.014681675164937555,0.026425391279125864,0.03431161985337638,0.004273560799388527,0.008651239256538623,0.014285248471615055,0.011060710740174852,0.010647225895073229,0.014095278883411834,0.014411025879511775,0.014611096246395406,0.014620494837340297,0.039535225985709105,0.024598470662485116,0.04240483277184017,0.01324961493741669,0.027772070209059224,0.018637535038866292,0.0070055216050358,0.009131553117631946,0.011172574198812216,0.004776869418584814,0.00803091687470507,0.008247777349231369,0.0077906457525610305,0.004604683421093043
4,sonar,001 knn,004 l1,0.6730769230769231,0.6730769230769231,0.0049741268157958984,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.8076923076923077,0.8076923076923077,0.041005611419677734,0,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True
6,sonar,001 knn,012 relieff weighting,0.7692307692307693,0.7692307692307693,0.041005611419677734,0,0.026666666666666616,0.03555555555555556,0.01777777777777778,0.01777777777777778,0.0,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.026666666666666616,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.0,0.008888888888888835,0.01777777777777778,0.01777777777777778,0.008888888888888835,0.01777777777777778,0.026666666666666616,0.026666666666666616,0.01777777777777778,0.0444444444444444,0.07999999999999996,0.10666666666666669,0.0444444444444444,0.06222222222222218,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.03555555555555556,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.008888888888888835,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.026666666666666616,0.0,0.03555555555555556,0.03555555555555556,0.008888888888888835,0.0444444444444444,0.01777777777777778,0.026666666666666616,0.01777777777777778,0.03555555555555556,0.026666666666666616,0.0444444444444444
7,sonar,001 knn,006 forward selection,0.6730769230769231,0.6730769230769231,56.66748023033142,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.7692307692307693,0.7692307692307693,14.217534303665161,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.6346153846153846,0.6346153846153846,28.471604824066162,0,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,True,True,True,True,False,False
10,sonar,001 knn,009 bayesian selection,0.8653846153846154,0.8653846153846154,58.59862995147705,159,True,True,False,False,True,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True
11,sonar,001 knn,013 bayesian weighting,0.9423076923076923,0.9423076923076923,157.32677006721497,415,0.03405380777828713,0.8324933174234078,0.08885296850970405,0.3497501176263153,0.6073559449845087,0.7770940952115318,0.592669826718528,0.826026689277867,0.04905977219703456,0.8706173180325562,0.9458652369601205,0.15989090708954556,0.5917134568961827,0.4852824588255951,0.44545100531143006,0.3497611607710433,0.929737194863612,0.03702915466923455,0.6420270248330227,0.4629600775088857,0.9547638519933201,0.5807075343554222,0.17166323021452998,0.4545149900202141,0.5688057553015549,0.8039678936979,0.8398914597662313,0.33085501202313683,0.4664513688449708,0.21257379323550527,0.776455435271652,0.1567714411113828,0.7291750841609181,0.9655364485416843,0.7083144905600023,0.2535223038474603,0.5715631617578596,0.36232956722451454,0.9139046986354641,0.5479806117362405,0.20263073171554363,0.33923083440160884,0.9484221659365284,0.6339509992595759,0.12669862902944978,0.3905515380984607,0.6177732957315047,0.36956110149671156,0.17525222843670507,0.8391121547220136,0.8623085070913965,0.17206551388912206,0.3662233587969639,0.8901873741109813,0.07095215004484451,0.7678712081891409,0.7623874032124106,0.3801128224670372,0.5060555515285287,0.5464803125073961
