,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8928571428571429,0.8928571428571429,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.9047619047619048,0.9047619047619048,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8690476190476191,0.8690476190476191,0.15122008323669434,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8571428571428571,0.8571428571428571,0.15122008323669434,0,0.21813337760277754,0.17227679729399678,0.025479255246276276,0.002289388870826618,0.1256184709105204,0.2748074150600939,0.18139529501550855
4,ecoli,001 knn,004 l1,0.8571428571428571,0.8571428571428571,0.013193607330322266,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.8214285714285714,0.8214285714285714,0.04515981674194336,0,False,True,True,True,False,True,True
6,ecoli,001 knn,012 relieff weighting,0.7738095238095238,0.7738095238095238,0.04515981674194336,0,0.0,0.05594405594405594,0.9799599198396793,1.0,0.004662004662004615,0.004662004662004615,0.013986013986013957
7,ecoli,001 knn,006 forward selection,0.75,0.75,3.3640077114105225,0,True,False,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.7619047619047619,0.7619047619047619,1.5935051441192627,0,True,False,True,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.75,0.75,3.2861199378967285,0,True,False,False,True,True,True,False
10,ecoli,001 knn,009 bayesian selection,0.7738095238095238,0.7738095238095238,29.860133171081543,10,False,True,True,True,False,True,True
11,ecoli,001 knn,013 bayesian weighting,0.9047619047619048,0.9047619047619048,75.65726900100708,265,0.39800573026175506,0.059242858374344384,0.8133805216862728,0.956728397861097,0.9437437652795885,0.46016656292423336,0.06343072668593522
