,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,32.111092661417324,0.6421220127393608,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,12.356880625054808,0.8622826194815816,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,31.358830362204717,0.6505059727737617,0.008752822875976562,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,26.410373795275586,0.7056564995681098,0.008752822875976562,0,0.3700199265743706,0.35155182473171365,0.4663403355157073,0.18398956945349187,0.4200084551097445,0.6995737110971111,0.37024665308521565,0.2362821760073558,0.3912000721713263,0.4686199490959597,0.5517903366786813,0.3529945376763558,0.7347979379345391
4,boston,001 knn,003 feature importance selection,25.220519559055116,0.718917419826478,0.2695894241333008,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,23.554590740157483,0.7374841892264783,0.2695894241333008,0,0.03087386813520159,0.0011021347887104306,0.005114253707438684,0.0009501028510708171,0.030785235704627312,0.47336387984583955,0.012675184547694073,0.05025927144934898,0.005325830373338491,0.01966808572381688,0.01696309342674316,0.015913298333801944,0.33700576111236813
6,boston,001 knn,004 l1,23.679786330708662,0.736088884917379,0.006941318511962891,0,False,False,False,False,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,23.52838337007874,0.7377762702513775,0.06316995620727539,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,23.585684913385826,0.7371376448018514,0.06316995620727539,0,1.0,0.35620437956204376,0.8160583941605839,0.0,0.22707423580786026,0.9956331877729258,0.9606986899563319,0.9199417758369723,0.6262773722627737,0.8160583941605839,0.7766423357664234,0.8078602620087336,1.0
9,boston,001 knn,006 forward selection,23.624284850393703,0.7367074486727311,9.00590205192566,0,True,False,False,True,False,True,False,False,False,False,False,False,True
10,boston,001 knn,007 backward selection,23.63046626771654,0.736638556803705,9.913260698318481,0,True,False,False,False,False,True,False,False,False,False,True,False,True
11,boston,001 knn,008 stepwise selection,23.63046626771654,0.736638556803705,4.507491588592529,0,True,False,False,False,False,True,False,False,False,False,True,False,True
12,boston,001 knn,009 bayesian selection,23.543233889763787,0.7376107612744423,32.485512018203735,13,True,True,True,True,True,True,True,True,True,True,False,True,True
13,boston,001 knn,013 bayesian weighting,20.383951748031492,0.77282094692565,85.47057914733887,346,0.9817366523431272,0.5386070294855936,0.8907910736743391,0.27798753247751684,0.48069518475870515,0.06622119392877542,0.0254674843731466,0.5444934982214069,0.544103097688253,0.9314835154660653,0.5052976105656499,0.7461931944326117,0.2349441196692362
