,dataset,base,method,PM1,PM2,Time,TriesToOpt,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0,student,001 knn,000 all,14.829933685889365,0.11116164979635235,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,student,000 rf,000 all,10.992280245169207,0.3411730325275284,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,student,001 knn,002 intercorrelation,14.829933685889365,0.11116164979635235,0.0388185977935791,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,student,001 knn,010 correlation weighting,15.413218053107249,0.07620225445186601,0.0388185977935791,0,0.04655395275167318,0.06744589545536785,0.1306582096269563,0.09652780946635808,0.07740241115397536,0.042188956905173054,0.2208773539015477,0.1324590465393446,0.024068165049895163,0.04125921031447966,0.019731686869667787,0.021961749814570206,0.10856622817312425,0.13585565615395553,0.37819338638483163,0.05293134555954237,0.02442804841058414,0.13431059670967974,0.00969809774925595,0.04962592695271863,0.14969468344307407,,0.16472696152351143,0.07105447718557487,0.01989515280375576,0.10728928947582933,0.039472305899208644,0.054709811366354014,0.09185402485244915,0.04454084778507873
4,student,001 knn,003 feature importance selection,16.67122751056269,0.0008029253389372215,0.20936059951782227,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5,student,001 knn,011 feature importance weighting,14.840398444276559,0.11053444007463908,0.20936059951782227,0,0.006944123082227983,0.022164242319550012,0.049687891032629536,0.009741172739845746,0.01542871851044497,0.011535726915250157,0.0415547131828554,0.03622548755614448,0.010058576508333075,0.01723884822260472,0.010614330207635511,0.011669542787611896,0.03343584574326595,0.04058223000164446,0.1534693008390893,0.026079696500429753,0.012004525554567911,0.011221298222189624,0.023165091829045602,0.010035109148165949,0.012642517263308601,0.0,0.017058719807917854,0.032239146571455816,0.04147923882894515,0.050084989060320446,0.014146688699583989,0.03181051447963177,0.04681862173677534,0.20086309264852903
6,student,001 knn,004 l1,17.066565936372033,-0.02289185048482989,0.01788926124572754,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,student,001 knn,005 relieff selection,14.96401690030499,0.10312531560798144,0.06039285659790039,0,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True
8,student,001 knn,012 relieff weighting,14.040907691877221,0.15845225659473927,0.06039285659790039,0,0.1209302325581395,0.43255813953488376,0.4585987261146497,0.27441860465116275,0.4232558139534883,0.1348837209302326,0.1624203821656051,0.4267515923566879,0.09999999999999998,0.07906976744186045,0.45813953488372094,0.4627906976744186,0.6511627906976745,0.12420382165605096,0.4534883720930233,0.13023255813953494,0.49534883720930234,0.4511627906976744,0.5976744186046512,0.3558139534883721,0.041860465116279055,0.0,0.48372093023255813,0.12101910828025478,0.4171974522292994,0.3662420382165605,0.6069767441860465,0.27388535031847133,0.47770700636942676,1.0
9,student,001 knn,006 forward selection,16.221075016088868,0.027783005560663043,13.853481769561768,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,student,001 knn,007 backward selection,14.202300008394191,0.14877913981708424,10.166480779647827,0,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
11,student,001 knn,008 stepwise selection,14.897311060745961,0.10712335832606934,17.434280157089233,0,True,True,False,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,True
12,student,001 knn,009 bayesian selection,13.52564425417611,0.18933478874808862,42.543521881103516,70,True,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False,True
13,student,001 knn,013 bayesian weighting,12.453817957973081,0.25357515131481123,111.17773127555847,485,0.9988644509033143,0.9964168986174698,0.44528852523020035,0.10327326330543668,0.18826145191154917,0.8578542506813466,0.8680606131016456,0.022122117118217176,0.15867087771563554,0.12747819560485762,0.7999068798923284,0.5370228743236567,0.8074198641241014,0.07155434286571696,0.21336568895211971,0.9268534521046445,0.32147447485139374,0.3146973129128694,0.5035377155920195,0.23659051001484943,0.018631577585821957,0.4783106847186966,0.0015897339662616222,0.6898306568763007,0.3513096704098775,0.9685705760801413,0.18794399124653688,0.14005209781661265,0.02362257642558844,0.5598473749509569
