,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.9166666666666666,0.9166666666666666,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8333333333333334,0.8333333333333334,0.15381145477294922,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8690476190476191,0.8690476190476191,0.15381145477294922,0,0.22669924841059372,0.1600568733258251,0.023348231067110918,0.0030819917475682908,0.13688970215520788,0.24833339514379796,0.20159055814989624
4,ecoli,001 knn,004 l1,0.8690476190476191,0.8690476190476191,0.0037763118743896484,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.6666666666666666,0.6666666666666666,0.04229283332824707,0,True,True,True,True,True,False,False
6,ecoli,001 knn,012 relieff weighting,0.8095238095238095,0.8095238095238095,0.04229283332824707,0,0.05940594059405946,0.10693069306930691,0.9887005649717514,1.0,0.16633663366336637,0.055445544554455495,0.0
7,ecoli,001 knn,006 forward selection,0.8095238095238095,0.8095238095238095,2.5241589546203613,0,True,False,False,False,False,True,False
8,ecoli,001 knn,007 backward selection,0.8095238095238095,0.8095238095238095,1.5624663829803467,0,True,False,True,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.6309523809523809,0.6309523809523809,2.508188009262085,0,True,False,True,False,False,False,True
10,ecoli,001 knn,009 bayesian selection,0.8214285714285714,0.8214285714285714,29.73728322982788,4,True,True,False,False,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8928571428571429,0.8928571428571429,76.05161929130554,53,0.233649907645561,0.2120805357345414,0.5477842875742438,0.7908098902080348,0.16659241161970362,0.544374804265384,0.08912545562077205
