,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,2.095917819381219,0.031096450946668575,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,2.244414120093171,-0.03755060737338467,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,2.091382368084469,0.03319310512716345,0.024535655975341797,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,2.064468737664519,0.0456347723483993,0.024535655975341797,0,0.05285926969146822,0.024995020123040827,0.10656843950132,0.035275081254137704,0.02156542005480719,0.06263205332247862,0.05577734985105891,0.018863027680563586,0.04204077544430479,0.058735351639522815,0.05174343223379848,0.029504439975189468
4,fire,001 knn,003 feature importance selection,2.209351041680612,-0.02134160299329224,0.2515425682067871,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,2.1646594838048565,-0.0006815329093774469,0.2515425682067871,0,0.08878741137840533,0.05627608722466614,0.0382671617527127,0.044124968784782254,0.07867082977860061,0.10663805303513049,0.09635109873322537,0.07947611869301245,0.19027683038792273,0.12741640931104178,0.09135638586019698,0.002358645060303151
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,2.1784411937327497,-0.007052559262453295,0.033312082290649414,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,2.2105824728254517,-0.021910870545491568,0.033312082290649414,0,0.26515151515151514,0.9575,0.825,0.2828282828282828,0.8257575757575758,0.8585858585858586,0.8661616161616161,0.7853535353535354,1.0,0.9217171717171717,0.7070707070707071,0.0
9,fire,001 knn,006 forward selection,2.1649327654013324,-0.0008078658725634291,2.7558610439300537,0,False,False,False,False,False,False,False,False,False,False,False,True
10,fire,001 knn,007 backward selection,2.21403145141756,-0.023505268745459773,2.6533117294311523,0,True,True,True,True,False,True,True,True,True,True,True,True
11,fire,001 knn,008 stepwise selection,2.2148927505720253,-0.023903431211488302,5.552366018295288,0,False,False,False,False,False,False,True,False,True,True,True,True
12,fire,001 knn,009 bayesian selection,2.0395224709383735,0.05716696418487566,32.79352307319641,146,True,False,True,False,True,False,False,False,False,False,False,False
13,fire,001 knn,013 bayesian weighting,1.9712683136707514,0.08871958261424118,83.51005411148071,218,0.8756545577926109,0.7532832982722214,0.7541772984368899,0.9806369002239105,0.6081167151785385,0.23321210522275998,0.23165651984835678,0.9748384664719949,0.9511602941181263,0.15658835402469862,0.11688093213858865,0.3751575230272943
