,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,21.456257511811025,0.7488556180470982,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,11.586773381892844,0.8643774181857218,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,21.22301102362205,0.7515857561006082,0.017168283462524414,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,14.744344566929135,0.8274182111431281,0.017168283462524414,0,0.3918274774924609,0.3565783575199184,0.4542832175046355,0.20769403648995485,0.4369665293048465,0.6607378908359922,0.39537642407904383,0.26572119306269054,0.37004944394440914,0.4384791398697752,0.45454218973748145,0.3320465912677569,0.7371821089301098
4,boston,001 knn,003 feature importance selection,13.495141291338582,0.8420400707292666,0.2629668712615967,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,13.740348094488187,0.8391699378091264,0.2629668712615967,0,0.05334551512596859,0.0009490111220796179,0.0045785151852189695,0.0005435736554259034,0.02156581650848541,0.33655747610870096,0.03149307368077413,0.05783508390872877,0.004867140671755589,0.013105664706341055,0.011035869890438074,0.012115182606453282,0.45200807682962946
6,boston,001 knn,004 l1,14.030013228346457,0.8357794224326169,0.01629924774169922,0,False,False,False,True,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,13.73564548031496,0.8392249816642557,0.03550291061401367,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,13.752789417322836,0.8390243127702647,0.03550291061401367,0,1.0,0.41654571843251087,0.9506531204644412,0.0,0.2906474820143885,0.9928057553956835,0.9496402877697842,0.9338129496402877,0.737300435413643,0.9492017416545718,0.8940493468795355,0.7985611510791367,0.9971223021582734
9,boston,001 knn,006 forward selection,33.0087428031496,0.6136343765553742,5.997191429138184,0,False,False,False,False,False,False,False,False,False,False,False,True,True
10,boston,001 knn,007 backward selection,13.792136692913383,0.8385637549491125,7.366246461868286,0,True,False,False,False,True,True,False,False,True,True,True,True,True
11,boston,001 knn,008 stepwise selection,14.039684283464565,0.8356662232337757,6.043856143951416,0,False,False,False,False,True,True,False,False,False,False,True,True,True
12,boston,001 knn,009 bayesian selection,13.703974929133857,0.8395956838241319,33.07762813568115,89,True,True,False,True,True,True,True,True,True,False,False,True,True
13,boston,001 knn,013 bayesian weighting,10.385944692913386,0.8784330557431592,85.11408138275146,436,0.12781458427280112,0.1356460874016267,0.1100059619832864,0.10453119500356067,0.46458232760667195,0.028342406937553508,0.0014589404703886817,0.2045568379521575,0.12829067437380295,0.9490002649076427,0.9799096721124412,0.6651110860154396,0.028887522665789866
