,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.7592592592592593,0.7592592592592593,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.8148148148148148,0.8148148148148148,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6296296296296297,0.6296296296296297,0.15468597412109375,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6666666666666666,0.6666666666666666,0.15468597412109375,0,0.15212481831481306,0.14236754679274097,0.14566562865466606,0.15588948414225373,0.08296817580236811,0.07811353390394143,0.12836588734101492,0.07236363047779862,0.042141294570403026
4,glass,001 knn,004 l1,0.48148148148148145,0.48148148148148145,0.01258230209350586,0,False,True,True,False,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6296296296296297,0.6296296296296297,0.013591527938842773,0,False,True,True,False,True,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.7222222222222222,0.7222222222222222,0.013591527938842773,0,0.07999999999999996,0.12,0.0,0.09999999999999998,0.12,0.08333333333333333,0.0,0.5625,1.0
7,glass,001 knn,006 forward selection,0.6666666666666666,0.6666666666666666,5.324108839035034,0,True,False,True,False,False,False,False,True,False
8,glass,001 knn,007 backward selection,0.7222222222222222,0.7222222222222222,2.855098009109497,0,True,True,True,True,True,False,False,True,True
9,glass,001 knn,008 stepwise selection,0.6851851851851852,0.6851851851851852,3.16945219039917,0,True,False,False,False,True,True,True,False,False
10,glass,001 knn,009 bayesian selection,0.7222222222222222,0.7222222222222222,30.779751777648926,11,True,False,True,True,True,True,True,True,True
11,glass,001 knn,013 bayesian weighting,0.8148148148148148,0.8148148148148148,77.74457693099976,305,0.5045494967837878,0.5576968675468832,0.8530296330529358,0.42416370114014734,0.8200188085472688,0.611973812997947,0.5066608178883995,0.6809080697036334,0.12405614709074281
