,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8208092485549133,0.8208092485549133,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8439306358381503,0.8439306358381503,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.838150289017341,0.8381502890173411,0.1532726287841797,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.861271676300578,0.861271676300578,0.1532726287841797,0,0.00986670340770462,0.06723723273299789,0.06792981473471654,0.023623452975253225,0.07174636535844316,0.024231850979470795,0.0973642615099804,0.3081235275656016,0.04830337183396903,0.08837097163251424,0.012144944343308267,0.012672112426322324,0.07419862261455988,0.09418676788515802
4,australian,001 knn,004 l1,0.861271676300578,0.861271676300578,0.004231691360473633,0,False,False,False,False,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8439306358381503,0.8439306358381503,0.06105184555053711,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8670520231213873,0.8670520231213873,0.06105184555053711,0,0.7893004115226337,0.0,0.02570694087403602,0.8930041152263375,0.5381319622964867,0.3893004115226337,0.1645244215938303,1.0,0.8666666666666667,0.1308641975308642,0.7893004115226337,0.9489711934156378,0.260497000856898,0.3427592116538132
7,australian,001 knn,006 forward selection,0.8439306358381503,0.8439306358381503,5.204661130905151,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,australian,001 knn,007 backward selection,0.8670520231213873,0.8670520231213873,3.3683629035949707,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8497109826589595,0.8497109826589595,5.2063210010528564,0,False,True,False,False,True,True,False,True,False,True,False,True,False,True
10,australian,001 knn,009 bayesian selection,0.8670520231213873,0.8670520231213873,34.015191078186035,20,True,False,True,False,True,False,False,True,True,True,True,False,False,True
11,australian,001 knn,013 bayesian weighting,0.8959537572254336,0.8959537572254335,88.66974377632141,441,0.43609263107320373,0.7630231368572921,0.6579756896009724,0.8361936113551063,0.37447381990159745,0.4796591829399301,0.35505828753821883,0.27915362038924063,0.3864527188424243,0.22526038941812285,0.16141660665504903,0.4970319450333305,0.7233059512859222,0.9991368419165682
