,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,1.0,1.0,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9210526315789473,0.9210526315789473,0.13718581199645996,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.13718581199645996,0,0.09741747253249759,0.02557986674203985,0.4402608313358349,0.43674182938962774
4,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.0036535263061523438,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.011727333068847656,0,False,True,True,True
6,iris,001 knn,012 relieff weighting,0.9473684210526315,0.9473684210526315,0.011727333068847656,0,0.0,0.26771653543307083,0.055118110236220486,0.5826771653543308
7,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.9459652900695801,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9473684210526315,0.9473684210526315,0.823390007019043,0,True,False,True,True
9,iris,001 knn,008 stepwise selection,0.9473684210526315,0.9473684210526315,0.7985539436340332,0,False,False,True,False
10,iris,001 knn,009 bayesian selection,0.9473684210526315,0.9473684210526315,27.8447585105896,2,True,True,True,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,71.03184056282043,10,0.11575289331107419,0.9934769180500809,0.9979032627993732,0.008854706891374464
