,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7337962962962963,0.7337962962962963,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9791666666666666,0.9791666666666666,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7175925925925926,0.7175925925925924,0.17258214950561523,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8541666666666666,0.8541666666666666,0.17258214950561523,0,0.03813757376962278,0.04749275437389525,0.038685098130575066,0.04230412903252262,0.034685590063774745,0.03903233115780568,0.03601952980653038,0.05476869764709938,0.033073064439504266,0.01908475227870404,0.01811726713115604,0.01805189620782119,0.1393856372668233,0.047852128170409,0.04417905717033102,0.034146120803742505,0.023126962964780846,0.04560426852864628,0.07791644288018205,0.1206575518088457,0.047679146367227795
4,car,001 knn,004 l1,0.8541666666666666,0.8541666666666666,0.022522687911987305,0,True,True,False,True,False,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8310185185185185,0.8310185185185185,0.12378811836242676,0,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8449074074074074,0.8449074074074074,0.12378811836242676,0,0.9300087489063867,0.9413823272090989,0.8075240594925635,0.9606299212598425,0.8328958880139983,0.9746281714785652,1.0,0.8547681539807525,0.9300087489063867,0.7217847769028871,0.8232720909886264,0.889763779527559,0.9352580927384077,0.7139107611548556,0.7174103237095363,0.6132983377077865,0.5634295713035871,0.6596675415573053,0.9431321084864392,0.9650043744531933,0.8486439195100612
7,car,001 knn,006 forward selection,0.6712962962962963,0.6712962962962963,5.640452146530151,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8148148148148148,0.8148148148148148,5.926718235015869,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.8171296296296297,0.8171296296296295,9.076436758041382,0,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,True,True,True
10,car,001 knn,009 bayesian selection,0.8518518518518519,0.8518518518518519,41.34061312675476,80,True,True,False,True,True,True,False,True,False,True,False,True,True,True,True,True,False,False,False,True,False
11,car,001 knn,013 bayesian weighting,0.9074074074074074,0.9074074074074074,110.0002772808075,492,0.1743898514950077,0.5469677171976597,0.7545706353444601,0.2790834221855169,0.4350190846080978,0.49416753460330487,0.68642221946789,0.27963706245633324,0.5354868064820073,0.14465772458534237,0.8798918037844775,0.6291344814246151,0.9135397873659458,0.09559247966830814,0.4041048450302084,0.9144445044186273,0.29396982864012045,0.9475464032504277,0.3572044450996806,0.34280793370695467,0.10708918785869806
