,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.8461538461538461,0.8461538461538461,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.8269230769230769,0.8269230769230769,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.8461538461538461,0.8461538461538461,0.1605696678161621,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.7692307692307693,0.7692307692307693,0.1605696678161621,0,0.013606835111924759,0.008667749095165475,0.006601643936546836,0.007384711983845613,0.01378736824445181,0.009664496879294488,0.01382146133201964,0.013397510472775202,0.04423979660309838,0.03594512008461148,0.06740555565175298,0.080449375703296,0.023376436616448268,0.0071536299639871435,0.014478023596355291,0.016341833781998827,0.019607933767633767,0.010685054468859315,0.009516396843784388,0.009820834756749811,0.014270294084692381,0.009132257129438751,0.012867095048847418,0.009652707375704953,0.01016151951158636,0.016095908549951753,0.01903347164963295,0.033328948245774655,0.008082222041555074,0.01132955193454959,0.014739571626750114,0.007979584300115602,0.007822171239737625,0.008601525968202132,0.01343800796591212,0.01498598592737562,0.014513465347596132,0.009652396893732464,0.014355887343021139,0.008386349677881093,0.006373890102578112,0.013256196456309717,0.007746341819074707,0.019529943998882752,0.026688761540048893,0.022139005964809864,0.020045529895007082,0.03551380635946885,0.041732662745889826,0.009571363879995298,0.02261445159563797,0.013348153731650443,0.010735397768827573,0.009721278245789503,0.009092487584884162,0.010759989089935284,0.008455312591107144,0.010694070496144138,0.007324976992626878,0.010275688384674554
4,sonar,001 knn,004 l1,0.7115384615384616,0.7115384615384616,0.004467487335205078,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.7884615384615384,0.7884615384615384,0.014575958251953125,0,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True
6,sonar,001 knn,012 relieff weighting,0.6923076923076923,0.6923076923076923,0.014575958251953125,0,0.01520912547528519,0.02281368821292773,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0,0.01520912547528519,0.01520912547528519,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0,0.02281368821292773,0.01520912547528519,0.0076045627376425395,0.0076045627376425395,0.06083650190114065,0.07604562737642584,0.04562737642585546,0.02281368821292773,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.02281368821292773,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0076045627376425395,0.0,0.0,0.02281368821292773,0.0076045627376425395,0.03802281368821292,0.02281368821292773,0.0076045627376425395,0.02281368821292773,0.04562737642585546,0.03041825095057038,0.03802281368821292
7,sonar,001 knn,006 forward selection,0.7307692307692307,0.7307692307692306,35.372512102127075,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.7115384615384616,0.7115384615384616,28.010942220687866,0,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.7115384615384616,0.7115384615384616,28.4792160987854,0,True,False,False,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True
10,sonar,001 knn,009 bayesian selection,0.8653846153846154,0.8653846153846154,57.89483428001404,49,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,False,True,False,False
11,sonar,001 knn,013 bayesian weighting,0.9807692307692307,0.9807692307692307,156.02775049209595,499,0.036367334465336236,0.9543409630228489,0.9520157027475756,0.17513451104685662,0.5851381604100971,0.06590089309334922,0.6803841837791291,0.5130977715245518,0.2635325755414779,0.20121646351748473,0.8799076663877892,0.32617045803083217,0.4089417994184708,0.8445284597814179,0.9081537895432089,0.5460615879880039,0.9819434772965393,0.6579214534268817,0.9332792851746983,0.7004141490419974,0.639986331198659,0.9784452844055509,0.7104623842472383,0.5048790136383853,0.1325178399964817,0.543754763455326,0.152054062111338,0.00022029352950700442,0.7473721627679895,0.1401921180826035,0.7405400980153964,0.8957016226205383,0.28429788769227426,0.8228387247992888,0.20430804966754795,0.8942426450113256,0.9591701816156728,0.6367829130632717,0.7545495958247315,0.12459167411758999,0.7507041545708101,0.28050031178751667,0.3562785507044769,0.7273732087035069,0.8327534298705296,0.5003754157918138,0.5530681560087805,0.3466559638696492,0.3045877868657993,0.9856566585040314,0.7007170120133689,0.5665408424658427,0.057700765047599724,0.2426971298896099,0.30528586511060457,0.18671718521565506,0.8931958201734119,0.8779886931006241,0.04436118156884461,0.4086440070567284
