,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8728323699421965,0.8728323699421965,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8497109826589595,0.8497109826589595,0.1634683609008789,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.861271676300578,0.861271676300578,0.1634683609008789,0,0.010791408764519157,0.07643474512525787,0.08015709873380278,0.02074745411904967,0.07281901970762654,0.025486285236875156,0.08865285439709013,0.2766942039167102,0.05970494151229178,0.09384104525553974,0.013742966659660674,0.013894256986911886,0.07430235470770959,0.09273136487695481
4,australian,001 knn,004 l1,0.861271676300578,0.861271676300578,0.010040760040283203,0,False,False,False,False,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8439306358381503,0.8439306358381503,0.06022906303405762,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8554913294797688,0.8554913294797687,0.06022906303405762,0,0.8162355040142729,0.0,0.03615604186489063,0.9090098126672613,0.5023786869647955,0.37555753791257807,0.14081826831588962,1.0,0.8715432649420161,0.1311329170383586,0.8126672613737734,0.951828724353256,0.22074215033301614,0.2854424357754519
7,australian,001 knn,006 forward selection,0.8554913294797688,0.8554913294797687,3.465813636779785,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8728323699421965,0.8728323699421965,4.858886480331421,0,True,True,False,True,True,True,False,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8439306358381503,0.8439306358381503,5.213261127471924,0,True,False,False,True,True,True,False,True,True,False,False,True,True,True
10,australian,001 knn,009 bayesian selection,0.884393063583815,0.884393063583815,34.09237265586853,198,True,False,True,True,False,True,False,True,True,False,True,False,True,True
11,australian,001 knn,013 bayesian weighting,0.9075144508670521,0.9075144508670521,88.05772256851196,146,0.19650641482865233,0.3028780605034671,0.9191636797813071,0.30356793985495895,0.18443309778104114,0.6908985923090746,0.1776666780793355,0.24679741007540235,0.511505420051379,0.6371570444922364,0.20168761153370302,0.5840224594961714,0.2978459287372754,0.37392530531853635
