,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.7222222222222222,0.7222222222222222,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7777777777777778,0.7777777777777778,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6111111111111112,0.6111111111111112,0.1549539566040039,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6851851851851852,0.6851851851851852,0.1549539566040039,0,0.1400262116163657,0.10982398627959342,0.1641827806129428,0.1652421091146902,0.07534487462122211,0.08520734051757813,0.12180015568994634,0.09073576062593793,0.047636780921723354
4,glass,001 knn,004 l1,0.7777777777777778,0.7777777777777778,0.004111528396606445,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6296296296296297,0.6296296296296297,0.020717382431030273,0,True,True,True,False,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.7037037037037037,0.7037037037037037,0.020717382431030273,0,0.06349206349206349,0.06349206349206349,0.45454545454545453,0.0,0.04761904761904767,0.09090909090909091,0.04761904761904767,0.9523809523809523,1.0
7,glass,001 knn,006 forward selection,0.7222222222222222,0.7222222222222222,4.263933181762695,0,True,False,True,False,False,False,False,True,False
8,glass,001 knn,007 backward selection,0.7222222222222222,0.7222222222222222,2.037393569946289,0,True,False,True,True,True,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.7037037037037037,0.7037037037037037,4.247004985809326,0,True,False,True,False,False,True,False,False,False
10,glass,001 knn,009 bayesian selection,0.7777777777777778,0.7777777777777778,30.891550302505493,36,True,False,True,True,True,True,False,True,False
11,glass,001 knn,013 bayesian weighting,0.8148148148148148,0.8148148148148148,78.27824664115906,161,0.5027730982516347,0.5672769152834751,0.33483741992699434,0.3696129170367607,0.08330750885237548,0.48906274547161316,0.789435658700891,0.8899584324165023,0.0011028636862349542
