,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,26.522153448818905,0.6807895553570935,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,10.04941193462828,0.879049140627181,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,25.296462236220467,0.6955415036754483,0.023416996002197266,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,23.684008188976374,0.7149483808123409,0.023416996002197266,0,0.4073888889694358,0.3666748191975247,0.4781525715817984,0.16474274211242482,0.44067328346452894,0.6864747944402971,0.3689699737402969,0.2665810085066459,0.40000271828572875,0.4723753330990162,0.5226078353601712,0.3359650075824271,0.7379614921081875
4,boston,001 knn,003 feature importance selection,20.538479370078733,0.7528067566359717,0.2568063735961914,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,19.86892245669291,0.7608652862892318,0.2568063735961914,0,0.03382051748718459,0.0009849784732213383,0.004491103444475904,0.00078524332688419,0.028456800310179033,0.3732453480479904,0.022139479368065637,0.0512484958429156,0.0037379065101238447,0.012276091733223382,0.022396710480426733,0.013046558871039686,0.43337076610426967
6,boston,001 knn,004 l1,19.878390173228343,0.7607513364920986,0.0069828033447265625,0,False,False,False,False,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,19.74798765354331,0.762320811096472,0.06047487258911133,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,19.903826897637792,0.7604451898541693,0.06047487258911133,0,1.0,0.4017725258493353,0.9350073855243722,0.0,0.3680351906158358,1.0,0.9633431085043989,0.9340175953079178,0.741506646971935,0.930576070901034,0.896602658788774,0.7785923753665689,1.0
9,boston,001 knn,006 forward selection,19.830564661417323,0.7613269459696597,10.521782398223877,0,False,False,False,False,True,True,False,False,False,True,True,True,True
10,boston,001 knn,007 backward selection,19.830564661417323,0.7613269459696597,8.798122882843018,0,False,False,False,False,True,True,False,False,False,True,True,True,True
11,boston,001 knn,008 stepwise selection,19.830564661417323,0.7613269459696597,7.487447023391724,0,False,False,False,False,True,True,False,False,False,True,True,True,True
12,boston,001 knn,009 bayesian selection,19.712497259842518,0.762747959833683,33.07956790924072,49,True,False,True,True,False,True,True,False,False,True,True,True,True
13,boston,001 knn,013 bayesian weighting,16.80612548031496,0.7977279334557684,85.24490308761597,388,0.96782377708786,0.556724231009565,0.960561797647071,0.433899225013945,0.15442579442851911,0.08395942292910617,0.24190425435616136,0.30734048101145034,0.5435148496305072,0.8219307851696465,0.29081283318611073,0.2649694373025179,0.06922268596648659
