,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,15870.817169811318,0.5213079847506191,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,3789.853738496569,0.8856912845652237,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,15870.817169811318,0.5213079847506191,0.014305353164672852,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,14677.63679245283,0.5572964227297419,0.014305353164672852,0,0.324603617175668,0.8333859250077755,0.8389184845556391,0.6595969875584381,0.6301448384526638,0.565208873220618
4,machine,001 knn,003 feature importance selection,14971.626603773584,0.548429168212337,0.12836742401123047,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,10414.395283018866,0.685883353560728,0.12836742401123047,0,0.02061824633333505,0.1516153565174651,0.5127324027198247,0.12031112497703886,0.139450739660038,0.05527212979229826
6,machine,001 knn,004 l1,10414.395283018866,0.685883353560728,0.009206771850585938,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,15627.559622641505,0.5286450641355946,0.04184460639953613,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,13515.676792452834,0.5923431987141055,0.04184460639953613,0,1.0,0.43440233236151604,0.21282798833819241,0.48104956268221577,0.14285714285714285,0.8892128279883382
9,machine,001 knn,006 forward selection,12955.465094339623,0.6092401778593374,4.159715890884399,0,False,True,True,True,False,False
10,machine,001 knn,007 backward selection,16499.178867924522,0.5023554806446878,1.748781681060791,0,True,True,False,True,True,False
11,machine,001 knn,008 stepwise selection,12504.924716981131,0.6228292753129449,2.09895920753479,0,False,True,True,True,False,False
12,machine,001 knn,009 bayesian selection,8332.845849056603,0.7486665790697427,28.90576720237732,80,True,False,True,True,True,False
13,machine,001 knn,013 bayesian weighting,7993.405849056604,0.7589046919480968,73.93763160705566,490,0.42958346504455225,0.00038836970084057287,0.4219140453017714,0.7386644939560422,0.5653155870603754,0.37951926805135966
