,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7615740740740741,0.761574074074074,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9629629629629629,0.9629629629629629,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7337962962962963,0.7337962962962963,0.17270183563232422,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8796296296296297,0.8796296296296297,0.17270183563232422,0,0.03830000693053691,0.046317422352634856,0.03769184376419115,0.04290079348489085,0.03625717622043259,0.04236464186049144,0.034411275774747896,0.05701283700991806,0.02924587591824797,0.015414421599564937,0.016617603757679622,0.01806577685890007,0.13470201801289974,0.04832651475301216,0.04532604345508527,0.033891529312837766,0.023881597583693376,0.04357046838167236,0.0794207326059352,0.13254477968044182,0.04373664068218606
4,car,001 knn,004 l1,0.8657407407407407,0.8657407407407407,0.019074678421020508,0,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8356481481481481,0.8356481481481481,0.1235356330871582,0,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8587962962962963,0.8587962962962963,0.1235356330871582,0,0.950487012987013,0.8977272727272727,0.8336038961038961,0.9512987012987013,0.9090909090909091,0.7719155844155844,0.8400974025974026,1.0,0.8287337662337663,0.9293831168831169,0.8482142857142857,0.6793831168831169,0.9626623376623377,0.7694805194805194,0.7402597402597403,0.622564935064935,0.575487012987013,0.6623376623376623,0.8758116883116883,0.9472402597402597,0.8214285714285714
7,car,001 knn,006 forward selection,0.7037037037037037,0.7037037037037037,5.595173597335815,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8564814814814815,0.8564814814814815,11.322530269622803,0,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.8842592592592593,0.8842592592592593,20.9812593460083,0,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False
10,car,001 knn,009 bayesian selection,0.9027777777777778,0.9027777777777778,40.45620656013489,193,True,False,False,True,True,True,False,True,False,False,False,True,True,False,True,True,False,False,False,True,False
11,car,001 knn,013 bayesian weighting,0.9074074074074074,0.9074074074074074,108.62798643112183,323,0.6517932857936539,0.6660322353954554,0.9512868344446077,0.5925349708961336,0.005586734946841665,0.8578982648060286,0.3336987870987388,0.7647159331278321,0.6887745379001816,0.6908551335273313,0.3116948035151167,0.7557631775123146,0.49331958824783384,0.4519649583079586,0.6757393649646845,0.06348021223867191,0.8602067016872911,0.8351770195973787,0.5095736373643958,0.9571194340612735,0.5155060052337229
