,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,27.110712818897643,0.6904388866844344,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,10.670726983459419,0.8781573119470468,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,26.93979426771654,0.6923905040153157,0.007251739501953125,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,18.46432,0.7891669063075828,0.007251739501953125,0,0.37980937388803226,0.3994968037075273,0.4744531520633129,0.21544053312978087,0.45207267664130096,0.679861061149197,0.38873702447936215,0.2671167860001541,0.38223847832169616,0.45217787164526574,0.4871966368170063,0.3444718112759538,0.7379343765869067
4,boston,001 knn,003 feature importance selection,17.64872831496063,0.7984796629185309,0.26236867904663086,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,15.134644913385825,0.8271864867471241,0.26236867904663086,0,0.06231686917646223,0.0015450248262876142,0.006761635249864394,0.0008119161715381805,0.024749171286633752,0.2509073571851503,0.016676370919536228,0.0686253062466044,0.0061470647201826885,0.013281210673300712,0.017044822228567742,0.010673154119496082,0.5204600971963756
6,boston,001 knn,004 l1,15.52657461417323,0.8227112744822289,0.006477832794189453,0,False,False,False,True,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,15.140104692913384,0.8271241447703455,0.062835693359375,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,15.16399231496063,0.8268513862145376,0.062835693359375,0,1.0,0.43795620437956206,0.9138686131386862,0.0,0.2877906976744186,0.997093023255814,0.9622093023255814,0.9244186046511628,0.745985401459854,0.9094890510948905,0.8861313868613139,0.8357558139534884,1.0
9,boston,001 knn,006 forward selection,16.271933984251966,0.8142004589251799,15.044904947280884,0,True,False,False,False,True,True,False,False,False,True,True,False,True
10,boston,001 knn,007 backward selection,15.157022110236221,0.8269309748387446,8.14347791671753,0,True,False,False,False,True,True,False,False,True,True,True,False,True
11,boston,001 knn,008 stepwise selection,15.157022110236221,0.8269309748387446,10.531810760498047,0,True,False,False,False,True,True,False,False,False,True,True,False,True
12,boston,001 knn,009 bayesian selection,15.157147086614172,0.8269295478077787,32.89606165885925,17,True,True,True,True,True,True,True,True,False,True,False,True,True
13,boston,001 knn,013 bayesian weighting,12.396839559055115,0.85844785855942,84.3670425415039,375,0.6690257221352875,0.38569100236548115,0.354775402888121,0.32434693224243544,0.8158287907017077,0.12427663088879594,0.9677084344965186,0.4255061833314296,0.999128318745229,0.5944096493359912,0.5276100402516937,0.9006649863306542,0.07361854263861406
