,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8214285714285714,0.8214285714285714,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8214285714285714,0.8214285714285714,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7619047619047619,0.7619047619047619,0.16331863403320312,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8452380952380952,0.8452380952380952,0.16331863403320312,0,0.21646878431241973,0.14843329712188208,0.028891894156637364,0.0032520436619897604,0.13386377889037698,0.27695388425857154,0.19213631759812264
4,ecoli,001 knn,004 l1,0.8452380952380952,0.8452380952380952,0.012244701385498047,0,True,True,True,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7619047619047619,0.7619047619047619,0.042688846588134766,0,False,True,True,True,True,False,True
6,ecoli,001 knn,012 relieff weighting,0.7738095238095238,0.7738095238095238,0.042688846588134766,0,0.020703933747411973,0.053830227743271175,0.9813780260707635,1.0,0.053830227743271175,0.0,0.04554865424430643
7,ecoli,001 knn,006 forward selection,0.6666666666666666,0.6666666666666666,5.1544718742370605,0,True,True,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.6666666666666666,0.6666666666666666,1.5640385150909424,0,True,True,True,True,True,True,False
9,ecoli,001 knn,008 stepwise selection,0.7738095238095238,0.7738095238095238,2.5141494274139404,0,False,True,False,False,True,False,True
10,ecoli,001 knn,009 bayesian selection,0.8214285714285714,0.8214285714285714,30.00905466079712,29,True,False,True,False,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8690476190476191,0.8690476190476191,76.95639896392822,446,0.7760080088353415,0.10530858251207861,0.25448508844655965,0.9582773758260121,0.3558945202291048,0.9590892182435318,0.9634099672886418
