,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7523148148148148,0.7523148148148148,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9745370370370371,0.9745370370370371,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.75,0.75,0.17066597938537598,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8518518518518519,0.8518518518518519,0.17066597938537598,0,0.03948524479966728,0.05169438944938918,0.03811782426142964,0.04574215683111014,0.03218878366002094,0.038248657789428535,0.03388693770052963,0.0570397631219051,0.031123712175663055,0.016709780196070702,0.01646649333114509,0.017706315446012807,0.13635921035315382,0.04810500045077955,0.04451112647410574,0.030150287792056057,0.021209141128775873,0.04272644429355544,0.08133508046215689,0.12482774840844418,0.05236590187460042
4,car,001 knn,004 l1,0.8263888888888888,0.8263888888888888,0.013634920120239258,0,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8240740740740741,0.8240740740740741,0.11942362785339355,0,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8402777777777778,0.8402777777777778,0.11942362785339355,0,0.8964646464646465,0.9638047138047138,0.9579124579124579,0.9057239057239057,0.8526936026936027,0.8947811447811448,0.6574074074074074,0.9217171717171717,0.8602693602693603,0.7297979797979798,0.9015151515151515,0.8737373737373737,0.9696969696969697,0.7196969696969697,0.7121212121212122,0.5841750841750841,0.5572390572390572,0.6372053872053872,0.9570707070707071,1.0,0.8905723905723906
7,car,001 knn,006 forward selection,0.6990740740740741,0.6990740740740741,5.568876266479492,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8287037037037037,0.8287037037037037,8.76124358177185,0,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.7939814814814815,0.7939814814814815,11.999483108520508,0,True,True,True,False,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,True,False
10,car,001 knn,009 bayesian selection,0.8402777777777778,0.8402777777777778,41.28914785385132,148,False,True,True,True,False,False,True,True,False,True,True,True,True,True,False,True,False,False,True,False,True
11,car,001 knn,013 bayesian weighting,0.9097222222222222,0.9097222222222222,109.65974712371826,484,0.9183493528170916,0.4452833159586145,0.5878348897532265,0.7162680697826318,0.9999164263883803,0.8067451897343985,0.9040093593630191,0.868320188386561,0.25143506256460046,0.5384330045459047,0.6774569474545673,0.6743749127967469,0.1782391666419079,0.13965909028125953,0.22987953201805764,0.696249917917179,0.5836700204201818,0.7526251311724275,0.31155364259517165,0.4597155974806926,0.33826234235695657
