,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9777777777777777,0.9777777777777777,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,1.0,1.0,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.9111111111111111,0.9111111111111111,0.14218759536743164,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9555555555555556,0.9555555555555556,0.14218759536743164,0,0.15129174090757003,0.01940079140724548,0.011355710756813284,0.028228768101917184,0.02739073148648191,0.04315466286972148,0.17875180209109295,0.013914655132635083,0.025687299568181048,0.12537038638436235,0.09410273203721008,0.11899390161486083,0.1623568176419084
4,wine,001 knn,004 l1,0.9555555555555556,0.9555555555555556,0.012842416763305664,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.9333333333333333,0.9333333333333333,0.03699064254760742,0,False,False,True,True,True,True,True,True,True,False,True,False,True
6,wine,001 knn,012 relieff weighting,0.9111111111111111,0.9111111111111111,0.03699064254760742,0,0.004796163069544335,0.00959232613908878,0.0383693045563549,0.1151079136690647,0.09592326139088725,0.033573141486810565,0.01918465227817745,0.052757793764988015,0.0383693045563549,0.0,0.043165467625899234,0.00959232613908878,0.00959232613908878
7,wine,001 knn,006 forward selection,0.8,0.8000000000000002,7.633915185928345,0,True,False,False,False,False,False,False,True,False,True,True,False,False
8,wine,001 knn,007 backward selection,0.9111111111111111,0.9111111111111111,2.96388578414917,0,True,False,True,True,True,True,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.9333333333333333,0.9333333333333333,7.630673408508301,0,True,False,True,True,False,False,True,False,True,False,False,False,True
10,wine,001 knn,009 bayesian selection,0.9333333333333333,0.9333333333333333,33.267354011535645,10,True,False,True,False,True,True,True,False,True,False,False,True,True
11,wine,001 knn,013 bayesian weighting,1.0,1.0,85.03932666778564,187,0.956063933354494,0.3514436058349708,0.36101644859139126,0.15934725785009662,0.12157396560450272,0.6180371978729884,0.22484354031589965,0.5940927138719445,0.6808963268798861,0.20754741921120926,0.17811620761065594,0.2689666060505906,0.8511045024664942
