,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.1375584602355957,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.1375584602355957,0,0.09414560632886644,0.0266102333040664,0.47631860459841796,0.4029255557686493
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.0038444995880126953,0,False,False,True,True
5,iris,001 knn,005 relieff selection,1.0,1.0,0.03326869010925293,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,1.0,1.0,0.03326869010925293,0,0.08029197080291972,0.416058394160584,0.0,0.45255474452554745
7,iris,001 knn,006 forward selection,0.39473684210526316,0.39473684210526316,0.9337716102600098,0,False,False,True,False
8,iris,001 knn,007 backward selection,1.0,1.0,0.8247134685516357,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,1.0,1.0,0.9356365203857422,0,False,True,True,True
10,iris,001 knn,009 bayesian selection,1.0,1.0,28.047554969787598,1,True,True,False,True
11,iris,001 knn,013 bayesian weighting,1.0,1.0,70.74390912055969,0,0.9161485465211381,0.5360706587065286,0.04464355424619604,0.7557857072365836
