,dataset,base,method,PM1,PM2,Time,TriesToOpt,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0,student,001 knn,000 all,19.411175466577127,0.1558523576458578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,student,000 rf,000 all,16.369353137204445,0.2881342564016224,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,student,001 knn,002 intercorrelation,19.411175466577127,0.1558523576458578,0.041030168533325195,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,student,001 knn,010 correlation weighting,19.76238842720837,0.14057890894659864,0.041030168533325195,0,0.027815683157108813,0.11976197514840145,0.19503386692312608,0.0833081363878742,0.05863931973774458,0.06571927375231552,0.15475283126668696,0.12879659883200092,0.05463992170651881,0.08552309969179012,0.022497880137853154,0.03127812428425062,0.06791196317928931,0.0837111219878776,0.3476872649483369,0.1085957230464507,0.023934510530397336,0.07914250554979597,0.005336332906272339,0.02977135164650565,0.1751985627404225,,0.12929192031331413,0.09015701851531234,0.048112962616065263,0.16820207836405357,0.04089365573463921,0.04497157702438856,0.08033665674506409,0.026431560852955435
4,student,001 knn,003 feature importance selection,22.209043342007334,0.03417948035259666,0.22698092460632324,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5,student,001 knn,011 feature importance weighting,19.077310501133216,0.17037138169617327,0.22698092460632324,0,0.006508528303733842,0.025939191249148973,0.06370393008619735,0.008496788053917442,0.016352296471444348,0.012496002522577003,0.029934839416905907,0.0278396299115597,0.007883614662038727,0.011534075623444311,0.011336294776216988,0.017566308074499295,0.018828747495296238,0.028133177147660803,0.13125349042092993,0.02966188266044254,0.01452405145524207,0.009751678215584876,0.02238569570156888,0.010804711646043921,0.020918581364060197,0.0,0.020750602534690615,0.03261146917967246,0.0407944732888536,0.0667029278901978,0.011760068007191924,0.0468344608841703,0.04962226153577183,0.20507022142093817
6,student,001 knn,004 l1,21.01939058171746,0.08591475906088175,0.01733851432800293,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,student,001 knn,005 relieff selection,19.840454405551355,0.1371839980263524,0.03457140922546387,0,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True
8,student,001 knn,012 relieff weighting,19.498950726097544,0.15203521228499273,0.03457140922546387,0,0.08466819221967958,0.5148741418764302,0.5080906148867314,0.3203661327231121,0.4759725400457666,0.13501144164759726,0.09385113268608414,0.3300970873786408,0.1533180778032036,0.06864988558352403,0.3180778032036613,0.49199084668192217,0.7322654462242563,0.05177993527508091,0.5240274599542334,0.1601830663615561,0.4805491990846682,0.4897025171624714,0.5354691075514875,0.38215102974828374,0.03203661327231122,0.0,0.46681922196796344,0.13268608414239483,0.4077669902912621,0.3268608414239482,0.7208237986270023,0.3333333333333333,0.3656957928802589,1.0
9,student,001 knn,006 forward selection,23.334116791180506,-0.014747391759298623,17.294799089431763,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,student,001 knn,007 backward selection,19.489717115755898,0.15243676088846292,13.270988941192627,0,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11,student,001 knn,008 stepwise selection,20.398836005484203,0.11290125884196633,17.436893939971924,0,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,False,True,False,True,True,True,False,False,True,True,True,True,False
12,student,001 knn,009 bayesian selection,19.11992501189177,0.16851817405046166,41.67088079452515,137,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,True,False,False,True,True
13,student,001 knn,013 bayesian weighting,15.636839307199416,0.3199896081630468,111.0414309501648,414,0.9173139453279827,0.2948305209322412,0.06615162359943072,0.7658501962236391,0.07319942554922185,0.7770701226481048,0.9385509824712409,0.8972364911087904,0.6290097400019433,0.5019974174460595,0.0835331729669759,0.8957781347956972,0.6883468834372248,0.29950913589358674,0.052163490439026954,0.8279555392706848,0.7838926853553746,0.7183484680594776,0.1731827103543207,0.14979561285766033,0.3438207673697867,0.6424741380797074,0.5478354497685824,0.9746872759366975,0.9664465992985515,0.05073931159713019,0.20226166023125294,0.3991761640778139,0.02316140437476684,0.8300671738670173
