,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,1.0,1.0,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9736842105263158,0.9736842105263158,0.14010906219482422,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.14010906219482422,0,0.06492256499917579,0.024669800353854764,0.4390314888096298,0.4713761458373397
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.012330770492553711,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.03352546691894531,0,False,True,True,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.03352546691894531,0,0.0,0.0847457627118644,0.03389830508474578,0.43220338983050843
7,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.9492077827453613,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,0.8260867595672607,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9473684210526315,0.9473684210526315,0.8095958232879639,0,False,False,True,False
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.900635957717896,1,False,False,True,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.62910890579224,0,0.05195102285329012,0.35333832928724085,0.26445115627598614,0.9180633134781875
