,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.14096784591674805,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.14096784591674805,0,0.07139788473295443,0.03377458089388059,0.5320473926314628,0.36278014174170214
4,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.012115240097045898,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.03394961357116699,0,False,True,True,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.03394961357116699,0,0.0,0.2681159420289855,0.07971014492753625,0.536231884057971
7,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.9273853302001953,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,0.8244366645812988,0,True,False,True,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,0.9458286762237549,0,True,True,True,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.918466806411743,0,True,False,False,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.36986708641052,1,0.9985943050701517,0.10121319231715131,0.5203769318542365,0.6477273512835658
