,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,913204.2946687578,0.7525545863656162,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,498413.33255812625,0.864947970617602,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,967965.5015010455,0.7377162752069412,0.021270751953125,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,814171.5097314982,0.7793888977844581,0.021270751953125,0,0.3948080229638081,0.5843982712569797,0.2561044254440846,0.11358103925439218,0.07448560044833094,0.08026498607130371,0.2713851459548018,0.6202643228426185,0.6238119082358764,0.07486543682859113,0.235878851352444
4,bike,001 knn,003 feature importance selection,874030.5448458475,0.7631692591010921,0.2408289909362793,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,969191.97043446,0.7373839463794157,0.2408289909362793,0,0.0790597583496931,0.3020902258378561,0.027238852585301117,0.0030024314248431735,0.01579354494907816,0.003995221605544631,0.025797408969092245,0.30278990075028417,0.16053967704025718,0.04853491477900669,0.031158063709043407
6,bike,001 knn,004 l1,969191.97043446,0.7373839463794157,0.00699305534362793,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1850053.2476598865,0.49870232347200416,0.046445608139038086,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1071467.2572733252,0.7096710339411338,0.046445608139038086,0,0.43490980009751345,0.11214041930765484,0.2910775231594344,0.0,0.0560702096538274,0.05168210628961478,0.14431984397854702,0.9814724524622136,1.0,0.9951243295953194,0.9990248659190639
9,bike,001 knn,006 forward selection,1104280.2269699115,0.7007799031103383,10.18800139427185,0,False,True,True,False,False,False,True,True,True,False,True
10,bike,001 knn,007 backward selection,1073405.000413209,0.7091459754678382,5.202398300170898,0,True,True,False,False,False,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1073405.000413209,0.7091459754678382,8.977929592132568,0,True,True,False,False,False,False,True,True,True,True,True
12,bike,001 knn,009 bayesian selection,948584.1910923902,0.742967911011595,31.94546890258789,48,True,True,True,True,False,False,False,False,True,True,True
13,bike,001 knn,013 bayesian weighting,668469.0875750524,0.8188689969566929,83.03508305549622,482,0.19777564815663914,0.12568925453444219,0.07005231908588319,0.09923931920067024,0.18004748118907477,0.37994828284162085,0.6822687245583897,0.0026596292750358658,0.0669467057132751,0.9349066249866459,0.256069424821284
