,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6481481481481481,0.6481481481481481,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.6851851851851852,0.6851851851851852,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5555555555555556,0.5555555555555556,0.15384507179260254,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5185185185185185,0.5185185185185185,0.15384507179260254,0,0.1300756881151578,0.10596316591266661,0.17346427592361016,0.1377094718080475,0.0742238280096903,0.08098977637040755,0.1319298942288289,0.11095589274381895,0.05468800688777223
4,glass,001 knn,004 l1,0.6296296296296297,0.6296296296296297,0.003840208053588867,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5555555555555556,0.5555555555555556,0.02081918716430664,0,False,True,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.42592592592592593,0.42592592592592593,0.02081918716430664,0,0.023255813953488413,0.05813953488372092,0.6976744186046512,0.0,0.046511627906976716,0.36046511627906974,0.046511627906976716,0.8695652173913043,1.0
7,glass,001 knn,006 forward selection,0.5185185185185185,0.5185185185185185,3.1812925338745117,0,False,False,True,False,False,False,True,False,False
8,glass,001 knn,007 backward selection,0.5185185185185185,0.5185185185185185,2.8324005603790283,0,False,True,False,True,True,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.5185185185185185,0.5185185185185185,3.205627918243408,0,False,False,True,False,False,False,True,False,False
10,glass,001 knn,009 bayesian selection,0.6111111111111112,0.6111111111111112,31.20007824897766,20,True,True,False,False,True,False,True,True,False
11,glass,001 knn,013 bayesian weighting,0.6851851851851852,0.6851851851851852,77.87384343147278,140,0.841248980957553,0.477661180515561,0.09038639790059638,0.9455152912856247,0.1528774612882709,0.9719789012293625,0.03873641622205152,0.47222120053418076,0.15362330328199245
