,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.13882923126220703,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,1.0,1.0,0.13882923126220703,0,0.08538849010170868,0.021046688322159536,0.4747129636239695,0.4188518579521623
4,iris,001 knn,004 l1,1.0,1.0,0.0036172866821289062,0,False,False,True,True
5,iris,001 knn,005 relieff selection,1.0,1.0,0.03282618522644043,0,False,True,True,True
6,iris,001 knn,012 relieff weighting,1.0,1.0,0.03282618522644043,0,0.0,0.27118644067796616,0.025423728813559365,0.5847457627118644
7,iris,001 knn,006 forward selection,1.0,1.0,0.9579763412475586,0,False,False,False,True
8,iris,001 knn,007 backward selection,1.0,1.0,0.8128795623779297,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,1.0,1.0,1.4322309494018555,0,True,False,False,True
10,iris,001 knn,009 bayesian selection,1.0,1.0,27.92202854156494,0,False,True,False,True
11,iris,001 knn,013 bayesian weighting,1.0,1.0,71.14519143104553,0,0.797166814593337,0.7498572580262715,0.9074481183414191,0.6058893039931399
