,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,906465.3004705523,0.7513192259619429,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,488663.1687068799,0.8659395621930215,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,946302.5861583351,0.7403902173884538,0.02130866050720215,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,691401.2469810429,0.8103201554644515,0.02130866050720215,0,0.42896929127556427,0.5712638521386355,0.28777329180708916,0.053781156879759096,0.03646456995741059,0.06883714253410358,0.32673135111605023,0.6280445532265253,0.6304147949633923,0.11434089515818747,0.25971233788293824
4,bike,001 knn,003 feature importance selection,784401.5533419349,0.7848063402532156,0.2421422004699707,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,912928.0761106054,0.7495462203678309,0.2421422004699707,0,0.0802807952891113,0.29662470468397123,0.02936608966502932,0.0023417358555177363,0.014031552043743399,0.0030810496298687667,0.017806615148370005,0.33276508413012273,0.1300651068775874,0.061558874662818314,0.03207839201385982
6,bike,001 knn,004 l1,912928.0761106054,0.7495462203678309,0.007531642913818359,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1872012.0865335963,0.4864299665457559,0.07299041748046875,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1100823.672055252,0.6979987179829068,0.07299041748046875,0,0.43211678832116784,0.11484184914841844,0.35411592791037505,0.0,0.9761557177615572,0.05352798053527985,0.14695863746958637,0.9922065270336093,1.0,0.9961032635168047,0.9990258158792011
9,bike,001 knn,006 forward selection,911195.5439393172,0.750021525314615,10.18915057182312,0,True,True,False,False,False,False,True,False,True,True,False
10,bike,001 knn,007 backward selection,1095919.558199251,0.699344118440098,5.9517552852630615,0,True,True,False,False,False,False,True,True,True,True,False
11,bike,001 knn,008 stepwise selection,1095766.7088435204,0.6993860513150516,5.117781639099121,0,True,True,False,False,False,True,False,True,True,True,False
12,bike,001 knn,009 bayesian selection,807078.3221429536,0.7785851683945775,31.838377237319946,177,True,True,True,True,True,True,True,False,True,True,True
13,bike,001 knn,013 bayesian weighting,618752.3862241112,0.8302507307624121,83.0910701751709,438,0.1785024075932033,0.17366702569972836,0.044402344620638,0.7646177540642023,0.08567911359540027,0.6519934075566701,0.6790558483773251,0.03748824436981633,0.06314563274284207,0.8624946131886088,0.32786513907554954
