,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.8409090909090909,0.8409090909090909,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9318181818181818,0.9318181818181818,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.625,0.625,0.16727304458618164,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.8636363636363636,0.8636363636363636,0.16727304458618164,0,0.012904374348407681,0.0,0.06608368873997669,0.04190097386979352,0.16977297458941895,0.04621579571045951,0.0788775460275254,0.03918413993592103,0.01104525935482948,0.012465430300210896,0.00663095871667166,0.02698847136840457,0.005769337273964986,0.03818887122090899,0.017287099110626775,0.027282326491196454,0.009962335478800797,0.031106131468631774,0.010523696817810823,0.010200674094912442,0.02277510066959942,0.02072268790897919,0.012321591084762058,0.018752129741051293,0.013731695120351155,0.010756205106602532,0.06430448542450583,0.02632519625990905,0.023854527549148897,0.006158723511802261,0.054252527055183596,0.012383514683024635,0.038333323941586166,0.012938207025021494
4,ionosphere,001 knn,004 l1,0.8977272727272727,0.8977272727272727,0.013607978820800781,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.8636363636363636,0.8636363636363636,0.04842829704284668,0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True
6,ionosphere,001 knn,012 relieff weighting,0.8977272727272727,0.8977272727272727,0.04842829704284668,0,0.9650238473767886,1.0,0.19430485762144056,0.02680067001675046,0.13735343383584586,0.05360134003350081,0.1306532663316583,0.05360134003350081,0.1306532663316583,0.08375209380234505,0.06700167504187604,0.0737018425460636,0.05025125628140703,0.03350083752093802,0.0938023450586265,0.09045226130653261,0.02010050251256279,0.0,0.04355108877721947,0.05025125628140703,0.05025125628140703,0.04020100502512558,0.01340033500837523,0.03350083752093802,0.04020100502512558,0.02680067001675046,0.11055276381909551,0.02680067001675046,0.02680067001675046,0.01340033500837523,0.01340033500837523,0.00670016750418756,0.0368509212730318,0.0737018425460636
7,ionosphere,001 knn,006 forward selection,0.9090909090909091,0.9090909090909091,16.301485538482666,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.8977272727272727,0.8977272727272727,8.104412317276001,0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.8409090909090909,0.8409090909090909,8.19422721862793,0,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,True,True,True
10,ionosphere,001 knn,009 bayesian selection,0.9204545454545454,0.9204545454545455,44.30742335319519,101,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,True,True,False,True,True,False,True,True,False
11,ionosphere,001 knn,013 bayesian weighting,0.9204545454545454,0.9204545454545455,117.61957001686096,24,0.5125112781298801,0.14817213063760493,0.7130282665401955,0.2648944922323633,0.2550438443723527,0.6002180705607321,0.3717324148833378,0.49092113519236213,0.17481270209143643,0.7651024559002226,0.010162348136760174,0.6394416972984615,0.5902938012979214,0.938015565691144,0.8840003582815847,0.5036394122688532,0.37097507785515493,0.0038971842313239025,0.9044867009663864,0.4087804613059033,0.8767337792997519,0.33539699153976177,0.8033068372472176,0.36251680472202624,0.7958906468840836,0.023281522131046756,0.6627748189728165,0.22943192019511482,0.3731185549438081,0.31340939571354215,0.9433092698112799,0.8825329321105586,0.9873330581801276,0.012911592588406115
