,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8452380952380952,0.8452380952380952,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8690476190476191,0.8690476190476191,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8095238095238095,0.8095238095238095,0.16062450408935547,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8095238095238095,0.8095238095238095,0.16062450408935547,0,0.2205369009114359,0.17821711314534094,0.021262982673751797,0.0027438494754554233,0.11758472681335666,0.277763776500881,0.18189065047977834
4,ecoli,001 knn,004 l1,0.8095238095238095,0.8095238095238095,0.004204273223876953,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.6547619047619048,0.6547619047619048,0.04344964027404785,0,True,True,True,True,True,False,False
6,ecoli,001 knn,012 relieff weighting,0.7976190476190477,0.7976190476190477,0.04344964027404785,0,0.028169014084507005,0.03219315895372232,1.0,0.9780621572212066,0.09657947686116697,0.0,0.01609657947686116
7,ecoli,001 knn,006 forward selection,0.5238095238095238,0.5238095238095238,2.6202645301818848,0,True,False,False,False,False,True,False
8,ecoli,001 knn,007 backward selection,0.7023809523809523,0.7023809523809523,1.5532317161560059,0,True,True,True,True,True,True,False
9,ecoli,001 knn,008 stepwise selection,0.7023809523809523,0.7023809523809523,3.338574171066284,0,True,True,True,True,True,True,False
10,ecoli,001 knn,009 bayesian selection,0.8095238095238095,0.8095238095238095,30.165348052978516,36,True,True,False,True,True,False,True
11,ecoli,001 knn,013 bayesian weighting,0.8571428571428571,0.8571428571428571,76.51742625236511,114,0.6017810800471932,0.728578851337891,0.6892553116106802,0.6069810783341669,0.41610307496385235,0.1591118092991779,0.99960364945876
