,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.13724279403686523,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.13724279403686523,0,0.09321819774613205,0.018005528720224106,0.4015214762875766,0.48725479724606724
4,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.0036821365356445312,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.034548044204711914,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9473684210526315,0.9473684210526315,0.034548044204711914,0,0.09022556390977443,0.32330827067669177,0.0,0.39097744360902253
7,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.9381058216094971,0,False,False,False,True
8,iris,001 knn,007 backward selection,0.9473684210526315,0.9473684210526315,0.8232033252716064,0,True,False,True,True
9,iris,001 knn,008 stepwise selection,0.9473684210526315,0.9473684210526315,0.8215608596801758,0,False,False,False,True
10,iris,001 knn,009 bayesian selection,0.9473684210526315,0.9473684210526315,27.86461901664734,0,False,True,False,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.91014218330383,145,0.9434046163497962,0.2939375964753252,0.6860357991641107,0.04860997432387986
