,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,807785.9166160695,0.7962711953407571,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,463853.96312223707,0.8830130465269541,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,905928.2028393375,0.7715190794056946,0.02235269546508789,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,628319.0238944546,0.8415339001960844,0.02235269546508789,0,0.40352806492707516,0.5444835436932571,0.2631178866881605,0.08922344535000927,0.030845309209467806,0.08232817173982472,0.29906810658820865,0.622087850498733,0.6249729983030762,0.07571680519825781,0.25343880436533767
4,bike,001 knn,003 feature importance selection,668248.2397035015,0.8314634951043052,0.23747968673706055,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,814999.5661556366,0.7944518665214542,0.23747968673706055,0,0.06948090465462128,0.28784081933182365,0.03225391995766064,0.00397978772477387,0.011568874113112136,0.004472778867107796,0.020971113807525633,0.33472033312343896,0.13710194677009344,0.06461365866640484,0.0329958629834377
6,bike,001 knn,004 l1,814999.5661556366,0.7944518665214542,0.007495880126953125,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1911527.9216799906,0.5179003612887645,0.07523298263549805,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1101783.6202860419,0.7221230831872822,0.07523298263549805,0,0.4583130180399805,0.11799122379327154,0.3456850316918576,0.0,0.9956118966357874,0.05168210628961478,0.16869819600195024,0.9882983910287665,1.0,1.0,0.9980497318381277
9,bike,001 knn,006 forward selection,1255919.4131923362,0.6832490446604026,15.39616084098816,0,True,True,True,False,False,False,True,True,True,True,True
10,bike,001 knn,007 backward selection,1097342.067272988,0.7232432714296954,3.492743968963623,0,True,True,False,True,False,True,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1131425.0489231264,0.7146473242016307,7.66089940071106,0,True,True,False,True,True,False,True,True,True,False,True
12,bike,001 knn,009 bayesian selection,757816.8487401336,0.8088737157101974,31.960403203964233,19,True,True,True,True,False,True,True,False,True,True,True
13,bike,001 knn,013 bayesian weighting,590446.8103917898,0.8510855160734936,83.50158977508545,336,0.19758198750832082,0.29219960567221415,0.14605085142639201,0.13719176743814598,0.9963231671474001,0.8505059254491387,0.5612006062115531,0.0016357865099980145,0.07054991253659973,0.8529429333387334,0.21583926450215427
