,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,31.46782462992126,0.6265499495559248,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,11.70765307056356,0.8610573282009982,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,30.864230299212597,0.6337132134898598,0.0074310302734375,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,28.57633272440944,0.6608652481401576,0.0074310302734375,0,0.3968065494101477,0.38018442893413246,0.5110669098045573,0.17763806097186363,0.4399133105648848,0.7147200937119532,0.39365372374960417,0.2701079896723625,0.41966184062119793,0.49728602703101804,0.5512121562087252,0.3473491850157848,0.7339848673240396
4,boston,001 knn,003 feature importance selection,27.93641599999999,0.6684595745933273,0.26787638664245605,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,29.007678866141735,0.6557461704700853,0.26787638664245605,0,0.04234487866102262,0.0010695386731259342,0.009562640802056993,0.0005305022772962782,0.01502452960931194,0.5040752015200212,0.01377353507411482,0.04584300441282103,0.0041654828039711725,0.013882079550044626,0.010576586151126645,0.013032453307515748,0.32611956715757107
6,boston,001 knn,004 l1,29.344193385826767,0.651752524076364,0.006944179534912109,0,False,False,False,False,False,True,False,False,False,True,True,True,True
7,boston,001 knn,005 relieff selection,28.999080818897635,0.6558482093372391,0.06442141532897949,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,28.96760025196851,0.6562218106092034,0.06442141532897949,0,1.0,0.408695652173913,0.8507246376811595,0.0,0.23299565846599132,0.9971056439942113,0.9450072358900145,0.9030390738060782,0.7072463768115942,0.8478260869565217,0.8115942028985508,0.8147612156295224,0.9971056439942113
9,boston,001 knn,006 forward selection,28.26436447244095,0.6645675873010224,7.538548231124878,0,True,False,False,False,False,True,False,False,False,False,False,False,True
10,boston,001 knn,007 backward selection,29.328040944881888,0.6519442160651368,8.799059867858887,0,False,False,False,True,True,True,False,False,False,False,True,True,True
11,boston,001 knn,008 stepwise selection,29.077183370078743,0.6549213133086313,9.030701160430908,0,True,False,False,False,False,True,False,False,False,False,False,False,True
12,boston,001 knn,009 bayesian selection,26.164260787401574,0.6894909442962818,33.09923028945923,39,True,False,True,True,False,False,True,True,True,True,True,False,True
13,boston,001 knn,013 bayesian weighting,21.0025697007874,0.7507482386705456,85.46800899505615,346,0.8778584201399515,0.8219273779163095,0.22573206376297505,0.7554074691966742,0.17469956444585683,0.031117467948180502,0.6012230330776621,0.8199611745405813,0.26725191882389554,0.846951508348845,0.6456741460978881,0.34108152960522975,0.3588458615257195
