,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6481481481481481,0.6481481481481481,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.8518518518518519,0.8518518518518519,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5925925925925926,0.5925925925925926,0.15483307838439941,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6666666666666666,0.6666666666666666,0.15483307838439941,0,0.14054105301081785,0.12211451111349671,0.1478171646646933,0.16365406093197551,0.0824512190043588,0.08157788195875784,0.1334953804829775,0.07589776331514136,0.05245096551778112
4,glass,001 knn,004 l1,0.6851851851851852,0.6851851851851852,0.0038747787475585938,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6296296296296297,0.6296296296296297,0.014170646667480469,0,True,True,True,False,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.6481481481481481,0.6481481481481481,0.014170646667480469,0,0.1228070175438597,0.1228070175438597,0.2894736842105263,0.07017543859649122,0.0,0.5789473684210527,0.10526315789473684,0.5263157894736842,1.0
7,glass,001 knn,006 forward selection,0.6481481481481481,0.6481481481481481,6.419545888900757,0,False,False,True,True,False,False,True,True,False
8,glass,001 knn,007 backward selection,0.6296296296296297,0.6296296296296297,3.524264097213745,0,False,True,True,True,False,True,True,True,False
9,glass,001 knn,008 stepwise selection,0.6481481481481481,0.6481481481481481,5.325392484664917,0,False,False,True,True,False,False,True,True,False
10,glass,001 knn,009 bayesian selection,0.7222222222222222,0.7222222222222222,30.814775943756104,14,True,True,True,True,True,False,True,False,False
11,glass,001 knn,013 bayesian weighting,0.7407407407407407,0.7407407407407407,78.34886813163757,208,0.8739223181261946,0.28211512323523746,0.4405413715670904,0.26247773715538514,0.32038562764725875,0.8953673400429376,0.8684295748243415,0.08572295826839477,0.03411127742357699
