,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5740740740740741,0.5740740740740741,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7777777777777778,0.7777777777777778,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5740740740740741,0.5740740740740741,0.15265655517578125,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6296296296296297,0.6296296296296297,0.15265655517578125,0,0.15136749515907158,0.1323718742692458,0.1905039126193895,0.12030573775207126,0.08330269532460456,0.08675865155413985,0.11507755238950898,0.07443249634326475,0.045879584588703705
4,glass,001 knn,004 l1,0.5370370370370371,0.5370370370370371,0.012676477432250977,0,False,True,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5370370370370371,0.5370370370370371,0.016379594802856445,0,True,False,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.6111111111111112,0.6111111111111112,0.016379594802856445,0,0.1515151515151515,0.0,0.3,0.030303030303030276,0.030303030303030276,0.5909090909090908,0.0757575757575758,0.4,1.0
7,glass,001 knn,006 forward selection,0.5740740740740741,0.5740740740740741,5.3486902713775635,0,True,False,True,True,False,False,False,True,False
8,glass,001 knn,007 backward selection,0.6111111111111112,0.6111111111111112,2.048177480697632,0,True,False,True,True,True,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.5740740740740741,0.5740740740740741,3.1987316608428955,0,False,False,False,True,True,False,True,True,False
10,glass,001 knn,009 bayesian selection,0.6481481481481481,0.6481481481481481,30.339319229125977,110,False,False,False,True,False,False,True,True,True
11,glass,001 knn,013 bayesian weighting,0.7777777777777778,0.7777777777777778,77.24882340431213,386,0.18661636410995502,0.612658855409923,0.16507889874913195,0.9224985694114197,0.06563308547481612,0.37681253347387034,0.461657187244591,0.3231751073248568,0.07118426147934562
