,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7662037037037037,0.7662037037037037,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9675925925925926,0.9675925925925926,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7314814814814815,0.7314814814814816,0.17593860626220703,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8356481481481481,0.8356481481481481,0.17593860626220703,0,0.03635145845943965,0.05352382337293278,0.038752852227907114,0.04478385434116153,0.032229340641850165,0.037392653252918184,0.028009065548013128,0.054559733901683206,0.028077587965528204,0.01742975270828055,0.016285129123769813,0.017295871425456574,0.140126127385056,0.05465373708763706,0.046584285367619216,0.03201029816111402,0.02329970674133526,0.046430276896393195,0.06955262987307223,0.13288184610086975,0.049769969417962426
4,car,001 knn,004 l1,0.8541666666666666,0.8541666666666666,0.012133598327636719,0,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.7916666666666666,0.7916666666666666,0.11998939514160156,0,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8402777777777778,0.8402777777777778,0.11998939514160156,0,0.9439728353140917,0.9303904923599321,0.9117147707979627,0.8811544991511036,0.8624787775891342,0.9159592529711376,1.0,0.8073005093378608,0.9142614601018676,0.9040747028862479,0.6935483870967742,0.7886247877758913,0.9719864176570459,0.7402376910016978,0.7037351443123939,0.5645161290322581,0.5543293718166383,0.6162988115449916,0.9100169779286927,0.9643463497453311,0.8539898132427843
7,car,001 knn,006 forward selection,0.7037037037037037,0.7037037037037037,5.5965800285339355,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8333333333333334,0.8333333333333334,5.922545909881592,0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.8217592592592593,0.8217592592592593,17.937029123306274,0,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
10,car,001 knn,009 bayesian selection,0.8541666666666666,0.8541666666666666,41.30247259140015,110,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,True
11,car,001 knn,013 bayesian weighting,0.8865740740740741,0.8865740740740741,109.5513768196106,477,0.7450822720706449,0.8135623659752698,0.17504186252083578,0.5453974701134834,0.7405923705249781,0.9269132418971472,0.8364995733734435,0.08818313075811507,0.7724848576511342,0.14964692227414814,0.8712139023161884,0.5892413049459535,0.23822544932780426,0.23511662237670375,0.08587547408708858,0.12252990948524697,0.03994322290422907,0.9824001706950249,0.2789986939391326,0.4839992046153874,0.5377559444789233
