,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6666666666666666,0.6666666666666666,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7777777777777778,0.7777777777777778,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6296296296296297,0.6296296296296297,0.15332269668579102,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6296296296296297,0.6296296296296297,0.15332269668579102,0,0.18039713523214285,0.10036364954014856,0.16269080534346336,0.14049461706165728,0.08699893747174224,0.08962657171536922,0.11876362821309994,0.08451558330117269,0.036149072121203864
4,glass,001 knn,004 l1,0.6481481481481481,0.6481481481481481,0.0039653778076171875,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6666666666666666,0.6666666666666666,0.01763463020324707,0,True,False,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.6296296296296297,0.6296296296296297,0.01763463020324707,0,0.1384615384615384,0.01538461538461533,0.9076923076923077,0.0,0.06153846153846154,0.8461538461538461,0.06153846153846154,0.6190476190476191,1.0
7,glass,001 knn,006 forward selection,0.6851851851851852,0.6851851851851852,6.4265477657318115,0,False,True,True,True,False,False,True,False,False
8,glass,001 knn,007 backward selection,0.6296296296296297,0.6296296296296297,2.010521650314331,0,True,True,True,True,True,False,True,True,True
9,glass,001 knn,008 stepwise selection,0.6481481481481481,0.6481481481481481,2.1184825897216797,0,True,False,True,False,False,False,False,True,False
10,glass,001 knn,009 bayesian selection,0.6481481481481481,0.6481481481481481,30.48458743095398,2,True,False,False,False,False,False,False,True,False
11,glass,001 knn,013 bayesian weighting,0.7592592592592593,0.7592592592592593,77.83029055595398,52,0.35686945039303636,0.2642482500654706,0.7262340499881252,0.3720711103657763,0.002714663384848423,0.38688068414797855,0.8028981819974431,0.04394723356924335,0.1764474803893111
