,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.7272727272727273,0.7272727272727273,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.8977272727272727,0.8977272727272727,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.6704545454545454,0.6704545454545454,0.1660161018371582,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.75,0.75,0.1660161018371582,0,0.007806597574044447,0.0,0.1045370059824705,0.026203799373832454,0.15820124752050843,0.05016685976307551,0.06887102994758991,0.047726015153599914,0.01759703841551285,0.02252440201085615,0.010089478554118042,0.01710204229713331,0.015940587564397896,0.031005126545049746,0.02671765705654303,0.022337013679382994,0.009595292607172137,0.030576446090804194,0.009554303101921189,0.011381145852188334,0.011167381572279172,0.01944964108361438,0.026732692028143597,0.025751260670337523,0.011697110556746949,0.008148522825558302,0.05634243246368918,0.025511865873284634,0.024044443983281705,0.006726566043875492,0.04265222172406353,0.012742716002306047,0.030615149894819216,0.010484906187799218
4,ionosphere,001 knn,004 l1,0.7727272727272727,0.7727272727272727,0.01326298713684082,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.75,0.75,0.04534435272216797,0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,True,False,True,True
6,ionosphere,001 knn,012 relieff weighting,0.7840909090909091,0.7840909090909092,0.04534435272216797,0,0.8975109809663251,1.0,0.11127819548872175,0.0,0.19849624060150373,0.09022556390977443,0.20451127819548875,0.07218045112781957,0.09924812030075192,0.05714285714285716,0.045112781954887216,0.06315789473684208,0.08421052631578951,0.03308270676691727,0.1473684210526316,0.10225563909774438,0.06616541353383454,0.021052631578947323,0.03308270676691727,0.05714285714285716,0.08421052631578951,0.018045112781954864,0.045112781954887216,0.048120300751879674,0.024060150375939893,0.012030075187969946,0.06917293233082711,0.03609022556390973,0.009022556390977488,0.006015037593984918,0.06315789473684208,0.02706766917293235,0.07218045112781957,0.06616541353383454
7,ionosphere,001 knn,006 forward selection,0.7954545454545454,0.7954545454545455,8.165505647659302,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.7840909090909091,0.7840909090909092,8.152657747268677,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.7954545454545454,0.7954545454545455,8.181196451187134,0,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False
10,ionosphere,001 knn,009 bayesian selection,0.8863636363636364,0.8863636363636365,45.193806171417236,35,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False
11,ionosphere,001 knn,013 bayesian weighting,0.8636363636363636,0.8636363636363636,117.9271891117096,102,0.9979027172116658,0.3717729376146334,0.24543372062815644,0.7119191794424593,0.8434592025707178,0.9575827890058695,0.12337607922712329,0.9954698990422697,0.06274768787267627,0.5098281653951499,0.5591110443255185,0.09487486393567077,0.4350686761267178,0.15620981791620644,0.10561775846924512,0.31094325504988846,0.3077628525946877,0.18436200320151763,0.6107341362253791,0.358228243275753,0.9197923140146552,0.06586755447875177,0.13187062945968234,0.43442779035566437,0.8508233934650288,0.10986671083579869,0.48485256794595294,0.6560526228647122,0.661802739652708,0.5308583634308846,0.9061476749199902,0.7700585825912016,0.07603041255976553,0.24657249365495076
