,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,711964.4940379814,0.7945469640934439,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,510861.19720756717,0.8525797497317987,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,846792.8634638737,0.7556392684754059,0.021569490432739258,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,492849.13230284024,0.8577775277791752,0.021569490432739258,0,0.3881161270432794,0.5463281706402235,0.27947112825615134,0.07490052203224214,0.10514253823073512,0.0696182733995919,0.3294986810445344,0.6305608048789768,0.6311275722047579,0.10111301273073352,0.261218025307427
4,bike,001 knn,003 feature importance selection,637621.8785881739,0.8160001631915745,0.24089455604553223,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,728743.7681053092,0.7897049349946491,0.24089455604553223,0,0.041438646916093225,0.28435314016128443,0.03585837650054257,0.002004515885285621,0.015328123970407156,0.003502572046753131,0.019054715004826646,0.2798439999316321,0.20775779642057837,0.07635338893081467,0.034504724231782004
6,bike,001 knn,004 l1,728743.7681053092,0.7897049349946491,0.0070950984954833984,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1617313.0566349595,0.5332886958837053,0.07338190078735352,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,878103.1351615731,0.7466039999624114,0.07338190078735352,0,0.4437956204379562,0.13041362530413625,0.3372262773722628,0.0,0.027737226277372264,0.04379562043795615,0.15182481751824817,0.9931873479318735,1.0,0.9951338199513382,0.9980535279805353
9,bike,001 knn,006 forward selection,1116937.0490243202,0.67768321375544,11.4764883518219,0,True,True,False,False,False,False,False,True,True,True,False
10,bike,001 knn,007 backward selection,876607.7576275044,0.7470355240858384,5.938184022903442,0,True,True,False,True,False,False,False,True,True,True,False
11,bike,001 knn,008 stepwise selection,919159.0373743506,0.7347564151149459,8.97022557258606,0,True,True,False,False,False,False,True,True,True,False,False
12,bike,001 knn,009 bayesian selection,751542.8767666802,0.7831257500357539,31.83467149734497,89,True,True,True,False,False,True,False,False,True,True,True
13,bike,001 knn,013 bayesian weighting,449490.17392312636,0.8702897102088554,83.04843592643738,393,0.5006600609465186,0.21893683105244102,0.00019702525237509172,0.6371286913885466,0.2555037817296765,0.5858269536853944,0.5856917594473813,0.022969152013237164,0.09765878754757491,0.7668384494968943,0.2340988387302964
