,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5185185185185185,0.5185185185185185,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.6111111111111112,0.6111111111111112,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5370370370370371,0.5370370370370371,0.1518082618713379,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5925925925925926,0.5925925925925926,0.1518082618713379,0,0.11574926155912503,0.09360730253287622,0.15375393622199385,0.15461351314082647,0.08756743704462432,0.08362675119491844,0.1409777905829643,0.09860382862685904,0.07150017909581241
4,glass,001 knn,004 l1,0.6666666666666666,0.6666666666666666,0.0039806365966796875,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5185185185185185,0.5185185185185185,0.016412734985351562,0,True,False,True,True,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.48148148148148145,0.48148148148148145,0.016412734985351562,0,0.08849557522123896,0.07079646017699115,0.5575221238938053,0.08849557522123896,0.0,0.2920353982300885,0.06194690265486724,1.0,0.6181818181818182
7,glass,001 knn,006 forward selection,0.5,0.5,4.303108215332031,0,False,False,False,True,False,False,True,True,False
8,glass,001 knn,007 backward selection,0.48148148148148145,0.48148148148148145,2.0185625553131104,0,True,True,True,True,True,False,True,True,True
9,glass,001 knn,008 stepwise selection,0.5,0.5,4.302236318588257,0,False,False,False,True,False,False,True,True,False
10,glass,001 knn,009 bayesian selection,0.6851851851851852,0.6851851851851852,30.624196767807007,47,True,False,True,True,True,True,False,False,False
11,glass,001 knn,013 bayesian weighting,0.7777777777777778,0.7777777777777778,77.72081303596497,466,0.944172769882297,0.05370082993166573,0.6408201851325885,0.016522912739561982,0.42360270144180695,0.9791157015359178,0.5172155717035142,0.16516545681742043,0.027084698700039225
