,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9555555555555556,0.9555555555555556,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,0.9555555555555556,0.9555555555555556,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.8444444444444444,0.8444444444444444,0.14197111129760742,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9777777777777777,0.9777777777777777,0.14197111129760742,0,0.10621997104469857,0.04165878564769899,0.015119927211195448,0.04060849306653574,0.028458548352136837,0.03718815305075356,0.14259167526988964,0.01583597321447302,0.02337763500809043,0.09845097883083649,0.14451420800885967,0.1358004851545153,0.1701751661403163
4,wine,001 knn,004 l1,0.9555555555555556,0.9555555555555556,0.003850221633911133,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.9555555555555556,0.9555555555555556,0.033524513244628906,0,False,False,True,True,True,False,True,True,True,True,True,True,False
6,wine,001 knn,012 relieff weighting,0.9333333333333333,0.9333333333333333,0.033524513244628906,0,0.004889975550122272,0.0,0.05867970660146704,0.18092909535452317,0.0488997555012225,0.009779951100244544,0.019559902200488977,0.097799511002445,0.07334963325183375,0.02444987775061125,0.03911980440097795,0.03422982885085579,0.014669926650366705
7,wine,001 knn,006 forward selection,0.8666666666666667,0.8666666666666667,4.533947706222534,0,True,False,False,False,False,False,True,False,False,False,False,False,False
8,wine,001 knn,007 backward selection,0.9111111111111111,0.9111111111111111,4.249168634414673,0,True,False,False,True,True,True,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.9555555555555556,0.9555555555555556,4.593271493911743,0,True,False,True,False,True,False,True,False,False,False,True,False,True
10,wine,001 knn,009 bayesian selection,1.0,1.0,33.20695114135742,151,True,True,False,False,False,True,True,False,True,True,False,False,False
11,wine,001 knn,013 bayesian weighting,1.0,1.0,84.93079710006714,5,0.2272105124828887,0.12574024332822253,0.7011959319944606,0.7247434785490094,0.8547701346093622,0.7597198884421564,0.9397300253379683,0.11771228545989632,0.3976453635429137,0.8644695674993131,0.18233897838036506,0.9211767395723892,0.5114197985230616
