,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5555555555555556,0.5555555555555556,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7407407407407407,0.7407407407407407,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5,0.5,0.1517045497894287,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6111111111111112,0.6111111111111112,0.1517045497894287,0,0.1388953751968411,0.11040431254700049,0.15248146492872214,0.164634217799239,0.07848694700017357,0.09279451040468811,0.1305594594237446,0.08810356987338694,0.04364014282620386
4,glass,001 knn,004 l1,0.5925925925925926,0.5925925925925926,0.0038466453552246094,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6111111111111112,0.6111111111111112,0.015079259872436523,0,True,False,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.5740740740740741,0.5740740740740741,0.015079259872436523,0,0.061224489795918324,0.0,0.25,0.020408163265306145,0.020408163265306145,0.7755102040816326,0.04081632653061229,0.9591836734693877,1.0
7,glass,001 knn,006 forward selection,0.6481481481481481,0.6481481481481481,4.287004709243774,0,True,False,True,False,False,False,False,False,False
8,glass,001 knn,007 backward selection,0.5740740740740741,0.5740740740740741,1.9967265129089355,0,True,True,True,False,True,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.6481481481481481,0.6481481481481481,3.1586830615997314,0,True,False,True,False,True,False,True,False,False
10,glass,001 knn,009 bayesian selection,0.6666666666666666,0.6666666666666666,30.226646423339844,58,True,False,True,True,False,False,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7037037037037037,0.7037037037037037,77.7619378566742,132,0.6141821613022603,0.08551815151273381,0.8486425424248251,0.4238219454214054,0.7178846221648532,0.19788130143096988,0.6738716058949323,0.5743172058931046,0.044981455625205224
