,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,17246.183773584904,0.551877218180717,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,3677.573064536432,0.9044423802007784,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,17246.183773584904,0.551877218180717,0.014122486114501953,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,16178.251886792455,0.5796262329300519,0.014122486114501953,0,0.3157606525796587,0.834024452350248,0.840677433003558,0.6393402290492172,0.6477260664417556,0.5000548896556405
4,machine,001 knn,003 feature importance selection,16389.597735849056,0.5741346476003011,0.15323567390441895,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,12162.382452830188,0.6839741052359564,0.15323567390441895,0,0.06455057739496743,0.12457123718123089,0.5518021548555865,0.1403101084531355,0.0797788790639675,0.038987043051112225
6,machine,001 knn,004 l1,12162.382452830188,0.6839741052359564,0.007521629333496094,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,16767.158113207548,0.5643241637954277,0.0281674861907959,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,12687.335471698114,0.6703337886170511,0.0281674861907959,0,1.0,0.3213367609254499,0.13110539845758354,0.5218508997429306,0.0,0.7686375321336761
9,machine,001 knn,006 forward selection,12476.381509433962,0.6758151912071362,3.460545063018799,0,False,True,True,True,True,False
10,machine,001 knn,007 backward selection,12455.329622641506,0.676362200922203,1.2744550704956055,0,True,True,True,True,True,False
11,machine,001 knn,008 stepwise selection,12455.329622641506,0.676362200922203,3.490290403366089,0,True,True,True,True,True,False
12,machine,001 knn,009 bayesian selection,10146.040566037735,0.7363664922863673,29.139241933822632,10,True,False,True,True,True,True
13,machine,001 knn,013 bayesian weighting,9850.340188679245,0.7440499356165873,74.17083835601807,44,0.5184404889350552,0.004188017429646039,0.6845427632061155,0.9868420253095129,0.2941442036776428,0.11655449625075145
