,dataset,base,method,PM1,PM2,Time,TriesToOpt,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
0,breast_cancer,001 knn,000 all,0.965034965034965,0.965034965034965,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,breast_cancer,000 rf,000 all,0.958041958041958,0.958041958041958,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,breast_cancer,001 knn,003 feature importance selection,0.958041958041958,0.958041958041958,0.15981221199035645,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,breast_cancer,001 knn,011 feature importance weighting,0.958041958041958,0.958041958041958,0.15981221199035645,0,0.03774993201823839,0.013529220645809817,0.032071660502997694,0.06579115807585477,0.007532621427642311,0.010806300251759582,0.045347984318635993,0.11518219932670266,0.004443918459389288,0.004114232790266242,0.01891683577370985,0.003291992967281578,0.013439889773749068,0.05322509555240685,0.0043895041571029,0.003101076598153265,0.0058764575831500585,0.005610108857080682,0.0038110780887155855,0.006553388931471592,0.14522733787802414,0.011794635508853986,0.09729472961418878,0.04945425624878855,0.014706929534069378,0.01761453745744082,0.03349485176298026,0.1612328375775611,0.009050301654706402,0.005344926663268437
4,breast_cancer,001 knn,004 l1,0.9440559440559441,0.9440559440559441,0.014191627502441406,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
5,breast_cancer,001 knn,005 relieff selection,0.951048951048951,0.951048951048951,0.05465340614318848,0,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False
6,breast_cancer,001 knn,012 relieff weighting,0.8951048951048951,0.8951048951048951,0.05465340614318848,0,0.0014154281670205604,0.0028308563340410098,0.0028308563340410098,0.0028308563340410098,0.0028308563340410098,0.0014154281670205604,0.02123142250530785,0.01981599433828729,0.005661712668082131,0.0,0.0028308563340410098,0.0014154281670205604,0.0,0.0,0.0,0.0028308563340410098,0.02264685067232841,0.01981599433828729,0.0028308563340410098,0.0,0.0014154281670205604,0.0,0.0014154281670205604,0.0014154281670205604,0.00707714083510258,0.0,0.01981599433828729,0.02689313517338998,0.00424628450106157,0.0
7,breast_cancer,001 knn,006 forward selection,0.965034965034965,0.965034965034965,18.288686990737915,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8,breast_cancer,001 knn,007 backward selection,0.8951048951048951,0.8951048951048951,7.303571701049805,0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,breast_cancer,001 knn,008 stepwise selection,0.916083916083916,0.916083916083916,7.445593357086182,0,True,False,True,True,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False
10,breast_cancer,001 knn,009 bayesian selection,0.9790209790209791,0.9790209790209791,42.68735980987549,11,False,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
11,breast_cancer,001 knn,013 bayesian weighting,0.972027972027972,0.972027972027972,111.031658411026,176,0.467000204767668,0.16155736497072637,0.1868401958541946,0.8759848378584969,0.7859324118616965,0.664748350935242,0.016985093094217557,0.049979235419819065,0.7929999814487346,0.6650012938028547,0.7551926090814721,0.7837693776757017,0.15699173597394805,0.9475576509540017,0.000905160928776631,0.07110657616703325,0.0794088902498501,0.41414997642229134,0.5578417306876734,0.9849397253085803,0.8754441214398361,0.8409706560752546,0.5124698488236118,0.11836282203939874,0.5479832980549141,0.1021357827034645,0.12252417799626793,0.027120127081482405,0.5871385706451372,0.9295270883622534
