,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9736842105263158,0.9736842105263158,0.13983416557312012,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.13983416557312012,0,0.11387506252507779,0.02628508935099887,0.4650917338388396,0.39474811428508383
4,iris,001 knn,004 l1,1.0,1.0,0.003656148910522461,0,False,False,True,True
5,iris,001 knn,005 relieff selection,1.0,1.0,0.031963348388671875,0,False,True,True,True
6,iris,001 knn,012 relieff weighting,1.0,1.0,0.031963348388671875,0,0.0,0.31707317073170727,0.03252032520325199,0.8211382113821138
7,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.9394710063934326,0,False,False,True,False
8,iris,001 knn,007 backward selection,1.0,1.0,0.8111917972564697,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9473684210526315,0.9473684210526315,0.9597883224487305,0,True,True,True,False
10,iris,001 knn,009 bayesian selection,1.0,1.0,27.678263187408447,0,True,True,True,True
11,iris,001 knn,013 bayesian weighting,1.0,1.0,70.29830574989319,0,0.9758876925238891,0.2566152654704289,0.7344245193138547,0.0756529098025901
