,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5925925925925926,0.5925925925925926,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.6666666666666666,0.6666666666666666,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5555555555555556,0.5555555555555556,0.15055227279663086,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5185185185185185,0.5185185185185185,0.15055227279663086,0,0.13328301397001233,0.10669264516010882,0.1804675262461626,0.17109432771865238,0.07028657670935838,0.0862401006041418,0.11545180131121115,0.08988868610652213,0.04659532217383054
4,glass,001 knn,004 l1,0.5740740740740741,0.5740740740740741,0.005013227462768555,0,False,True,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5370370370370371,0.5370370370370371,0.03570556640625,0,True,False,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.48148148148148145,0.48148148148148145,0.03570556640625,0,0.22058823529411764,0.0,0.0,0.05882352941176472,0.07352941176470584,0.9705882352941176,0.07352941176470584,0.5454545454545454,1.0
7,glass,001 knn,006 forward selection,0.5,0.5,5.418715715408325,0,True,True,True,False,False,False,False,False,False
8,glass,001 knn,007 backward selection,0.46296296296296297,0.46296296296296297,1.9952383041381836,0,False,True,True,True,True,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.6481481481481481,0.6481481481481481,3.2004947662353516,0,True,True,True,False,False,False,False,True,False
10,glass,001 knn,009 bayesian selection,0.6666666666666666,0.6666666666666666,30.810858726501465,13,True,True,True,True,True,True,True,False,False
11,glass,001 knn,013 bayesian weighting,0.7407407407407407,0.7407407407407407,78.77118587493896,270,0.24785561804527528,0.534584006540064,0.35469581223183,0.14363312641570522,0.1205041904792448,0.024455099891316855,0.6699025767759186,0.1118741443605624,0.0005242226502054691
