,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7430555555555556,0.7430555555555556,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9629629629629629,0.9629629629629629,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7268518518518519,0.7268518518518519,0.22182130813598633,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8518518518518519,0.8518518518518519,0.22182130813598633,0,0.03883034406423823,0.0462416548343557,0.0383977184398995,0.044515125255781614,0.03572744885421759,0.04322479287884815,0.032492545307574325,0.05408926422515725,0.03225161774347482,0.01589984053412039,0.016412853269797426,0.01554127867331464,0.1335084631491126,0.04899029468715673,0.0432379166304676,0.029236617617052735,0.022008300474240405,0.0469052247276972,0.08782125102047304,0.1191038842254228,0.05556356338759737
4,car,001 knn,004 l1,0.875,0.875,0.03574490547180176,0,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8287037037037037,0.8287037037037037,0.1176607608795166,0,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8472222222222222,0.8472222222222222,0.1176607608795166,0,0.9862005519779209,0.9595216191352346,0.8721251149954001,0.9595216191352346,0.9475620975160993,0.9107635694572217,0.9659613615455381,0.9310027598896045,0.8242870285188593,1.0,0.7525298988040479,0.8215271389144434,0.9908003679852806,0.7506899724011039,0.7194112235510579,0.5952161913523459,0.5280588776448942,0.6476540938362465,0.9668813247470102,0.9742410303587856,0.8564857405703772
7,car,001 knn,006 forward selection,0.6944444444444444,0.6944444444444444,5.565176248550415,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8587962962962963,0.8587962962962963,8.606264114379883,0,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.8541666666666666,0.8541666666666666,8.94359302520752,0,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,False
10,car,001 knn,009 bayesian selection,0.8634259259259259,0.8634259259259259,40.545427560806274,37,False,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,True,False,True,True,True
11,car,001 knn,013 bayesian weighting,0.9212962962962963,0.9212962962962963,108.73149609565735,215,0.6948544748019683,0.11981382123380843,0.14824899732736796,0.9992950311109837,0.8971943899115163,0.3076770379894057,0.07866194926899647,0.5645943671732209,0.6411300803943172,0.12512194374815994,0.9793350117526248,0.8487676340336798,0.22765957631372336,0.8569921403238678,0.10826892560066229,0.4050949727823409,0.7929926377990836,0.9273609112369514,0.3768673040203218,0.32265519913892643,0.49278173023056254
