,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8095238095238095,0.8095238095238095,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8095238095238095,0.8095238095238095,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7738095238095238,0.7738095238095238,0.151580810546875,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8214285714285714,0.8214285714285714,0.151580810546875,0,0.2119393421696573,0.18004901868232537,0.017511295173007008,0.0,0.12511793138178773,0.28422629527906773,0.18115611731415493
4,ecoli,001 knn,004 l1,0.8214285714285714,0.8214285714285714,0.008913040161132812,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7261904761904762,0.7261904761904762,0.045543670654296875,0,False,True,True,True,False,True,True
6,ecoli,001 knn,012 relieff weighting,0.7142857142857143,0.7142857142857143,0.045543670654296875,0,0.0,0.037267080745341574,1.0,0.9781420765027322,0.0165631469979296,0.0331262939958592,0.024844720496894457
7,ecoli,001 knn,006 forward selection,0.7857142857142857,0.7857142857142857,4.183049917221069,0,True,False,False,False,True,True,True
8,ecoli,001 knn,007 backward selection,0.7857142857142857,0.7857142857142857,1.516289472579956,0,True,False,True,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.7380952380952381,0.7380952380952381,3.3253841400146484,0,True,True,False,False,False,True,True
10,ecoli,001 knn,009 bayesian selection,0.7857142857142857,0.7857142857142857,29.680977821350098,3,True,False,True,False,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8333333333333334,0.8333333333333334,76.20623016357422,11,0.572909265400249,0.1659418025531973,0.14383112963175915,0.7343150489940681,0.6981583184126593,0.7063182273493687,0.48212485394742743
