,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,2.2721745576734755,-0.01811208977823142,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,2.3436182555784177,-0.0501244597477124,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,2.290134094174036,-0.026159368177808284,0.012468338012695312,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,2.22540443139701,0.002844588414345761,0.012468338012695312,0,0.03074988870105588,0.005598881787276934,0.08521771126616969,0.02455083032311174,0.06180065357804751,0.06426585433849169,0.054360932530406116,0.03338252265962804,0.08473012566654677,0.030862468198714434,0.08100865294316711,0.03091833932683
4,fire,001 knn,003 feature importance selection,2.2922330910212105,-0.027099883095246247,0.25326967239379883,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,2.1787305302140085,0.023758150231613873,0.25326967239379883,0,0.07673848941052465,0.0638582335622952,0.03502041851773341,0.04928126012337143,0.07152393142290592,0.10179008786876523,0.08857555456895527,0.08531137857147085,0.1982135177837874,0.12290421112507566,0.10476563223011766,0.0020172848149974604
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,2.176139873068867,0.024918967454494623,0.032984256744384766,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,2.120421686607784,0.0498850771510273,0.032984256744384766,0,0.24633431085043989,0.07038123167155426,0.7685459940652819,0.2873900293255132,0.8797653958944281,0.9354838709677419,0.9413489736070382,0.8797653958944281,1.0,0.8856304985337243,0.7243401759530792,0.0
9,fire,001 knn,006 forward selection,2.3265028591716113,-0.04245542219764009,2.7848031520843506,0,False,False,True,False,False,False,False,False,False,False,False,False
10,fire,001 knn,007 backward selection,2.228949959076098,0.0012559144356972807,3.843766927719116,0,True,True,True,True,True,True,True,False,True,True,False,True
11,fire,001 knn,008 stepwise selection,2.2883949160374284,-0.025380080212815237,2.773894786834717,0,True,True,False,True,True,True,False,True,False,True,False,False
12,fire,001 knn,009 bayesian selection,2.087382708179529,0.06468912609970079,32.45274066925049,49,True,True,True,True,False,True,True,True,True,False,True,False
13,fire,001 knn,013 bayesian weighting,2.063011674858188,0.07560925702936461,83.8516013622284,380,0.9439394139943311,0.4520870626529988,0.8073689010741766,0.5894260381409009,0.6020112384933896,0.24491382148405955,0.35020117382320604,0.8511046204592869,0.6140062922460917,0.5076523922462263,0.7687936999184665,0.48264168692958376
