,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,1.8108469768406503,-0.016870468526822835,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,2.0293802317071585,-0.13958653239462726,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,1.7860196490404003,-0.0029288286337845193,0.024391651153564453,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,1.7798271400282903,0.0005485383779145758,0.024391651153564453,0,0.03655453698159481,0.02888418260501293,0.13439165838722894,0.024381023050074047,0.07767368555138963,0.09216927172983361,0.08700488787527878,0.015854083418618072,0.0811600553345222,0.07265506901129677,0.08606845444666768,0.0537268323934082
4,fire,001 knn,003 feature importance selection,1.817043993868311,-0.020350366988138413,0.2440347671508789,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,1.8085811536712606,-0.015598108853518866,0.2440347671508789,0,0.08698868000479279,0.06698501715629152,0.03115713632901219,0.04792140106836257,0.08413210004654201,0.12179594980270565,0.08411344433328999,0.0893162839731217,0.16083052588308502,0.12170275033289245,0.10417520307566104,0.0008815079942429454
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,1.8030448249881694,-0.012489216045957985,0.03378725051879883,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,1.8444893763973251,-0.03576216011483746,0.03378725051879883,0,0.2125340599455041,0.8772378516624041,0.6317135549872123,0.3079019073569482,0.888283378746594,0.9291553133514986,0.9318801089918256,0.8719346049046321,1.0,0.9100817438692098,0.7111716621253406,0.0
9,fire,001 knn,006 forward selection,1.8207538747056538,-0.02243362875100119,4.160967826843262,0,False,False,False,True,False,False,False,False,False,False,True,False
10,fire,001 knn,007 backward selection,1.867880603977511,-0.048897366376373874,2.6864285469055176,0,False,True,True,True,True,True,True,True,True,True,True,True
11,fire,001 knn,008 stepwise selection,1.8844373390828615,-0.058194703588834384,4.1484620571136475,0,False,True,False,True,False,False,True,False,False,True,False,False
12,fire,001 knn,009 bayesian selection,1.7842626692243826,-0.001942206952573633,32.85706281661987,50,False,False,True,True,False,False,True,True,False,True,False,False
13,fire,001 knn,013 bayesian weighting,1.6684267828957675,0.06310475367394186,83.98542046546936,494,0.5495813752673326,0.6171907676636257,0.026435923356018402,0.751399571891198,0.1671088932538509,0.21224149620240124,0.02285673269074707,0.5661819038513117,0.5576283819873786,0.016751423168617496,0.7575875906854391,0.6322661094090043
