,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7731481481481481,0.7731481481481481,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9560185185185185,0.9560185185185185,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7384259259259259,0.7384259259259258,0.15153884887695312,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8587962962962963,0.8587962962962963,0.15153884887695312,0,0.0376916978847635,0.04993283617772211,0.036104028192188685,0.03900333882849429,0.03623484309462582,0.04122285411466461,0.03619869422532929,0.05701281704836604,0.02839991137286097,0.015460812031984074,0.01618722661973292,0.017234240727610567,0.12854534695820688,0.046260964090904154,0.04573664210817483,0.031937614485932755,0.02150161353519314,0.04774767269503071,0.0763091481055302,0.14073110153838284,0.05054659616430178
4,car,001 knn,004 l1,0.8495370370370371,0.8495370370370371,0.022917747497558594,0,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8541666666666666,0.8541666666666666,0.12070393562316895,0,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8472222222222222,0.8472222222222222,0.12070393562316895,0,0.8462882096069869,1.0,0.9737991266375546,0.8253275109170306,0.9650655021834061,0.8986899563318778,0.8986899563318778,0.9388646288209607,0.8558951965065502,0.6751091703056769,0.8218340611353712,0.9537117903930131,0.9301310043668122,0.6995633187772926,0.7100436681222707,0.611353711790393,0.5842794759825327,0.6986899563318777,0.9441048034934498,0.9860262008733625,0.8480349344978166
7,car,001 knn,006 forward selection,0.7083333333333334,0.7083333333333334,5.611594200134277,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8287037037037037,0.8287037037037037,8.758922338485718,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False
9,car,001 knn,008 stepwise selection,0.8240740740740741,0.8240740740740741,5.89670467376709,0,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,True
10,car,001 knn,009 bayesian selection,0.8611111111111112,0.8611111111111112,40.51207947731018,35,False,False,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True
11,car,001 knn,013 bayesian weighting,0.9050925925925926,0.9050925925925926,109.55809497833252,466,0.8875138043823811,0.11687816105199761,0.6816141550422813,0.9302995840153603,0.9340915374484551,0.7307329633667453,0.03651522720315347,0.8874206887017244,0.15942443689536553,0.22856450940939008,0.1378234655938253,0.021612638885761176,0.2674045771716643,0.297281179589637,0.7416011259748622,0.5386470745192419,0.9994981521390685,0.5327851270408291,0.14871473589790518,0.5741380879372034,0.49928949785372756
